,i_Host,Host,i_GPU,GPU,Throughput,Throughputs,Uncert,Start,tile
216,18,x1922c3s5b0n0,0,0.0,25.492612605599525,"[24.97822211 25.01516544 24.85761249 25.09237129 24.43277779 25.23038495
 25.43073304 25.18986863 25.19637424 25.28029527 25.37129302 25.20256562
 25.40827929 25.13423251 25.44812559 25.33465496 25.47194743 25.36871847
 25.37700716 25.21217622 25.33914867 25.18788589 25.40537451 25.35746096
 25.22044243 25.34709681 25.18526914 25.44432146 25.39642228 25.1152949
 25.23309068 25.25364126 25.29492299 25.31789785 25.21273243 25.15960625
 25.50597477 25.15375231 25.45954478 25.30044276 25.3470165  24.76887543
 25.47397515 25.164513   25.35649649 25.22235079 25.37757067 25.13739156
 25.62320437 25.88594652 25.81902798 25.8157786  25.82644628 25.50003984
 25.74880751 25.86945626 25.88971628 25.89382238 25.40319636 25.75991757
 25.72173583 25.83094935 25.69125534 25.6652925  25.69612406 25.76008346
 25.76240621 25.80029283 25.66446915 25.7410196  25.76365071 25.78216648
 25.64924655 25.49589516 25.57994532 25.67460012 25.63995731 25.6474375
 25.48322567 25.59123756 25.59868935 25.87481119 25.83762346 25.88175918
 25.90312877 25.89742677 25.87765691 25.92545783 25.84254782 25.90925284
 25.45460331 25.86836881 25.76174252 25.66710408 25.75262033 25.45314553
 25.56866305 25.65722588 25.63412415 25.44763989]",0.2915323731256542,2023-09-14 14:42:53.890034,True
217,18,x1922c3s5b0n0,1,0.1,25.455056164690617,"[25.33136593 24.83161064 25.29844256 24.966763   25.23882236 25.05339505
 25.13304807 25.32286655 25.14339593 25.31813823 25.23078282 25.31749724
 25.39077997 25.25651144 25.17837304 25.53145315 25.46910915 25.41029689
 25.28564881 25.38997413 25.123261   25.29060486 25.24145025 25.56204547
 25.17298561 25.42418666 25.11939563 25.42709575 25.28588858 25.27757942
 25.05198286 25.42725738 25.26321108 25.28285191 25.1425267  25.32904006
 25.3555321  25.27510371 25.32406894 25.33088468 25.35271971 24.94916607
 25.20447127 25.23874273 25.26105724 25.42265158 25.17599595 23.68517663
 25.38312657 25.78399459 25.85808437 25.88879468 25.75933695 25.65870712
 25.78216648 25.76555918 25.7421792  25.68671836 25.82344511 25.8157786
 25.70429776 25.73505758 25.61204791 25.75145979 25.55755401 25.86953991
 25.73903196 25.96626982 25.71727075 25.72173583 25.57013408 25.91135079
 25.80295573 25.81078116 25.57266793 25.70603224 25.7161134  25.59819789
 25.38675129 25.66348119 25.36525974 25.70760174 25.54833106 25.78374528
 25.74615578 25.74797878 25.78416079 25.77792958 25.52053925 25.74284188
 25.41699762 25.71189818 25.61483611 25.4730018  25.22219175 25.35352319
 25.3986799  25.35488921 25.34549072 25.73373306]",0.3091339634081406,2023-09-14 14:42:53.890915,False
218,18,x1922c3s5b0n0,2,1.0,26.086576916233184,"[26.32791417 26.07205011 26.27223288 26.17629736 25.99580168 26.03946281
 25.93630045 25.84246434 25.92167765 25.99470358 26.2091424  26.1854651
 26.20484986 26.35870908 26.24947501 25.93302149 25.90480631 25.91286152
 26.01101567 26.1565272  26.21111745 26.32081121 26.22237227 26.02963474
 26.2484415  25.88728675 25.48460571 25.95152903 26.10327107 25.98507807
 25.99656195 26.1431928  26.06508452 25.98136487 26.12031671 26.27076622
 26.23165833 26.20210337 26.06415039 26.0438709  25.890219   25.97807451
 26.24835538 26.0290419  26.21300689 26.26541862 26.12722653 26.20270412
 26.07961454 25.91319727 26.12125487 26.39523566 26.29070952 26.23948781
 26.27344084 26.11162065 25.92453368 25.76713595 25.7987952  26.000026
 26.1046339  26.30255168 26.34412674 26.26774715 25.58272654 26.3024652
 26.73689558 26.19215218 25.89013521 26.02743291 25.9000259  26.11801425
 26.22503704 26.28984555 26.46342754 26.41885778 25.81094771 26.00932434
 25.98322133 26.0678873  26.11213202 25.95388643 26.0204065  26.17081692
 26.14105714 25.96871419 26.2678334  25.9871039  26.13721384 26.09450124
 26.04700834 25.9913254  26.11724685 25.87347225 25.93335775 25.99723779
 25.80561917 25.88628157 25.98246184 25.99546379]",0.18389010390967928,2023-09-14 14:42:53.891472,True
219,18,x1922c3s5b0n0,3,1.1,25.6909188697821,"[25.33337133 25.59754264 26.12236368 25.63469913 25.64151875 25.54123473
 25.67163413 25.53821794 25.62172722 25.67748438 25.86519063 25.65064463
 25.80020963 25.80661811 25.8551594  25.52119056 25.35529102 25.33746334
 25.50280371 25.64867092 25.71933773 25.65368804 25.5982798  25.58960039
 25.55224796 25.56220883 25.68069903 25.69505113 25.82819729 25.77444142
 25.79854561 25.84087833 25.9186543  25.77643454 25.89784595 25.91907417
 25.76000052 25.56686534 25.47924874 25.51557407 25.49183305 25.70124233
 25.68935786 25.83645524 25.70594964 25.72165313 25.68787308 25.47746359
 25.34436658 25.6122119  25.6662806  25.76547619 25.78116943 25.69942594
 25.43202655 25.45290259 25.29972265 25.50776393 25.64554649 25.6041786
 25.83945944 26.00991628 25.8242787  25.84196347 23.19210309 25.69092532
 25.60401471 25.60778477 25.35424636 25.32607319 25.38884605 25.44181298
 25.86619418 25.6919154  25.51541131 25.44035667 25.6976098  25.75245453
 25.80387123 25.87723838 25.86861975 25.92865084 26.05549168 25.92596193
 25.818778   25.84680598 25.98237745 26.05252188 25.92907103 25.78349598
 25.83053233 25.66158781 25.5846083  25.47827499 25.44877321 25.39553546
 25.52623938 25.64455999 28.10903495 27.48168174]",0.43132814847259965,2023-09-14 14:42:53.891891,False
220,18,x1922c3s5b0n0,4,2.0,25.31031533672892,"[25.07428256 25.45776239 25.37427049 25.49938961 25.41401011 25.43542264
 25.35432672 25.38312657 25.42289395 25.44407869 25.48842188 25.34516953
 25.35585356 25.34235944 25.36228438 25.14971942 25.22569111 25.29220399
 25.39021588 25.40585859 25.45865356 24.78046061 25.28988531 25.4319457
 25.35762171 25.36292764 25.37805369 25.39086056 25.54335506 25.31188994
 25.21154058 25.32551197 25.17037196 25.19264501 25.28069471 25.2822926
 25.25738858 25.24184846 25.20542421 25.41780517 25.3011629  25.65006893
 25.54082701 25.36606401 25.41982429 25.41328352 25.38997413 25.16965923
 25.16704627 25.231499   25.27079233 25.19526329 25.27358657 25.21646761
 25.26017985 25.3657423  25.39980887 24.84603224 25.43849608 25.27853789
 25.2883664  25.32350781 25.45873457 25.16395892 25.11505836 25.08190811
 25.12026326 25.27622171 25.31653581 25.21193785 25.20518597 25.57234096
 25.21456015 25.19201035 25.37837572 25.4233787  25.29172423 25.32174441
 25.4277423  25.30980787 25.23030538 25.47746359 25.41796669 25.49077712
 25.31685628 25.31124927 25.49622019 25.4730018  25.36493805 25.43970948
 25.17227274 25.21948836 25.30420398 25.33272957 25.38401251 25.24256528
 25.31333158 25.26289197 24.91777135 24.86758014]",0.1454908775415662,2023-09-14 14:42:53.895584,True
221,18,x1922c3s5b0n0,5,2.1,25.310218991505163,"[25.13810245 25.03661605 25.63839606 25.55951373 25.43857697 25.39368142
 25.34725743 25.3720172  25.43493743 25.26145607 25.62517417 25.43445224
 25.36904026 25.24591095 25.45249769 25.30268335 25.16008102 25.2821328
 25.39489055 25.1173451  25.72140503 24.87995422 25.25675066 25.33810534
 25.335698   25.28644804 25.20391543 25.54335506 25.56343406 25.45427934
 25.26185491 25.14782204 25.16261339 25.23794651 25.19042386 25.26688144
 25.49662648 25.14134148 25.22211223 25.42766148 25.12097319 25.53993008
 25.51931812 25.33465496 25.726037   25.47876186 25.36992522 25.19867581
 25.24830126 25.08528999 25.36300805 25.21591124 25.22688429 25.27454474
 25.24901844 25.14552975 25.39835736 24.88421066 25.37081025 25.41651311
 25.27103182 25.38779862 25.50036497 25.07003942 25.27606199 25.10174049
 25.10812185 25.24447698 25.24686702 25.20876004 25.26033937 25.49280784
 25.1321006  25.2419281  25.53993008 25.31557446 25.14608303 25.28061482
 25.49622019 25.32839852 25.30500438 25.2739858  25.48541756 25.41296061
 25.50833325 25.33810534 25.42160137 25.32350781 25.37861725 25.64135438
 25.16221767 25.25659118 25.19494589 25.28165342 25.30508442 25.35271971
 25.28157353 25.25396014 25.0550428  24.82991508]",0.167343923180941,2023-09-14 14:42:53.891559,False
222,18,x1922c3s5b0n0,6,3.0,26.012209928129824,"[25.86987453 25.10922513 25.95683379 26.28051825 26.16285725 26.2300242
 26.21790355 26.13149368 26.22168468 26.24465265 26.01016998 25.97925556
 25.95691801 26.13986133 25.76896193 25.94193546 26.23269052 26.1897513
 26.23905749 26.05914122 26.23552947 26.02269179 26.0347173  25.91663913
 25.90170304 26.01939095 26.13482302 26.17115938 26.08174017 26.24689138
 26.2783601  26.30869305 26.10344141 26.16029064 25.97950866 25.88938115
 25.98330573 25.28452998 25.92503775 26.21841909 25.91848636 25.82677979
 25.9089172  25.89348714 25.89466052 25.73365029 25.9432815  25.82119468
 25.88192665 25.98018361 25.95371803 26.07179521 26.00120906 25.97284539
 25.55347224 26.0140606  25.95498109 25.69406082 26.02582412 25.95228672
 26.264815   25.87305386 26.15875092 26.03166752 25.92512177 26.07018093
 26.14507247 25.96888279 26.1291039  26.26947225 26.13431076 26.2102587
 26.02912659 26.14344911 26.08429139 26.08522696 25.98254622 25.95506529
 26.02650149 25.95565476 26.06814212 25.6840794  25.99630852 25.9933522
 25.95902368 26.10923451 25.99056542 26.23346472 26.12586134 26.20819792
 26.10216387 26.16234388 26.08140005 25.83603804 25.88845957 26.00289932
 25.88653285 25.67319943 26.01490654 25.92638204]",0.18991314827939954,2023-09-14 14:42:53.894365,True
223,18,x1922c3s5b0n0,7,3.1,25.82833052425221,"[25.14481844 25.23388659 25.73679622 26.09748061 25.93621636 25.9686299
 26.05965054 25.90715523 26.01050825 25.85081495 25.76622306 25.61434403
 25.7386179  25.75013358 25.66965718 25.63149598 25.61746086 25.86795058
 25.87698727 25.81894465 25.80112493 25.27917691 25.43825341 25.62993576
 25.48346919 25.72338996 25.69521619 25.86435439 25.84747406 26.0343784
 25.95599162 26.02057577 25.34139612 25.61918364 25.53471285 25.70330673
 25.66315188 26.03827627 25.80353831 26.02184534 25.72281099 25.82077798
 25.74126808 25.84204695 25.7804217  25.71297252 25.61721477 25.68267768
 25.7356371  26.03251461 25.7997104  25.92629802 26.13166439 26.00095554
 25.91042765 25.99546379 25.87288651 25.80636837 25.78274812 25.72115694
 25.96652266 25.93445068 26.11358102 25.97309836 25.86226405 25.95599162
 26.00974715 26.02557012 26.1079564  26.05931099 25.98609094 25.79987681
 26.01685242 25.89792978 25.8558279  25.78008939 25.81819473 25.66208171
 25.58730869 25.72429982 25.34147639 25.77635149 25.80969864 25.91563166
 25.94143073 25.89734293 25.9189902  26.0032374  26.0140606  26.03370063
 25.82036129 25.76224028 25.61139195 25.76647202 25.59819789 25.4742185
 25.6657042  25.64538207 25.58109046 28.68648185]",0.3491515118299799,2023-09-14 14:42:53.892060,False
224,18,x1922c3s5b0n0,8,4.0,25.098032548500193,"[24.94792121 24.89350248 24.94169878 25.24431766 24.80820159 25.17662979
 25.50158429 25.43016717 25.34806056 25.30860682 25.28373087 25.26329086
 25.2796562  25.00828399 25.1549387  25.29412323 25.30980787 25.35794322
 25.21877285 25.35906856 25.13454838 25.21678555 25.34484834 25.09882663
 25.23945937 25.11261438 25.06336332 24.99531338 25.05151217 24.85112622
 25.16292997 25.02768688 24.97330978 24.99484481 25.20701259 25.27382611
 25.39069939 25.27214946 25.40779511 25.2788574  25.2118584  25.14900787
 25.14624111 24.89365741 24.92064333 24.85027708 24.83531084 24.79889645
 24.98454082 24.81889959 25.06328479 25.04225881 25.04947271 25.08088586
 24.94239865 25.27749955 25.17631287 25.16071406 25.19066182 25.179641
 25.32992224 25.3411553  25.00648606 23.86478214 25.18312856 24.86379303
 25.10016535 25.08812203 25.14402814 25.09630708 25.13581193 25.17060954
 25.08639126 24.88591364 24.99593816 24.98032799 24.89334756 24.78230296
 24.8800316  25.0303493  24.96099844 24.97284203 24.98032799 24.91210697
 25.09174168 24.9839166  24.94932169 25.05213977 25.08890882 25.15169617
 25.1989933  25.15667894 25.13723358 25.14315886 25.13841842 25.15936888
 25.6818532  25.05896688 24.92250658 25.20288321]",0.210022529165603,2023-09-14 14:42:53.894604,True
225,18,x1922c3s5b0n0,9,4.1,24.908396959082914,"[24.30362519 24.79620618 24.73808552 24.89001724 24.93905518 24.92662226
 25.22298697 25.02643417 25.13454838 25.02823498 25.10835826 24.80066466
 24.70325218 24.72149689 24.84348604 24.95329056 25.14466037 24.97463514
 25.05724013 25.22664564 24.81759071 25.03833996 24.89900342 25.05818197
 25.02651246 25.04523796 24.79075057 24.82513793 24.83785538 24.60909983
 24.77324737 24.62766056 24.68800533 24.78844611 25.00328168 24.99734403
 24.79075057 25.0510415  25.03246398 24.96543847 24.89148867 24.79643675
 24.70966148 24.84618658 24.6237188  24.66707162 24.77915577 24.83045455
 24.82113271 24.7742447  24.90745324 25.06681874 24.97884604 24.98797454
 24.98134206 25.0541012  24.89357995 25.17140151 25.18796519 25.29228396
 25.17401538 24.71447063 23.00814201 25.57103313 24.9694904  25.02745199
 25.1385764  25.05213977 25.07656188 24.98735015 24.87569924 24.91885797
 24.72149689 24.8210557  24.61190108 24.75806726 24.87252829 24.80943255
 24.7048542  24.78291714 24.83176479 24.75515603 24.7199691  24.78053737
 25.1204999  24.9185475  24.89799602 24.9254573  25.24630931 24.96668508
 25.13612784 25.09056124 25.08591927 25.05041396 25.11308737 22.3716149
 24.93151624 24.94364296 24.70630381 28.1852901 ]",0.4906995469871371,2023-09-14 14:42:53.894830,False
226,18,x1922c3s5b0n0,10,5.0,25.78180643717881,"[25.23388659 25.56972545 25.67682506 25.77112024 25.996393   26.11758791
 25.84881031 25.97503799 25.75950284 25.66916299 25.71131973 25.67880311
 25.92016589 25.91353302 25.90455467 25.85265281 25.97040024 25.74259337
 25.692658   25.63593132 25.64513544 25.73480922 25.85248572 25.97976177
 26.05863192 26.03387006 25.80087529 25.64883538 25.62837574 25.60581764
 25.56612999 25.57544757 25.7869866  25.72438253 25.71057605 25.94689967
 25.74309039 25.89767827 25.78524117 25.62919678 25.58469012 25.70570185
 25.75701476 25.62213753 25.73870071 25.84046099 25.84805865 25.87029282
 25.81194706 26.05387942 25.91882225 25.73571989 25.77801264 25.90396752
 25.83945944 25.99124095 26.03556458 25.91277759 25.85741575 25.37523631
 25.60368693 25.45128306 25.3817575  25.63773875 25.77394319 26.02794099
 25.95009796 25.91311333 26.04989206 26.01524493 25.83670556 25.70793218
 25.78898166 25.57405768 25.66932772 25.86310015 25.66496315 26.04107328
 25.74275904 25.93453475 25.861428   25.72140503 25.62295817 25.67056324
 25.59500386 25.62870415 25.77950787 25.89273288 26.05124932 25.98440286
 25.97014732 25.62599501 25.80345508 25.62221959 25.70504108 25.7905613
 25.79788006 25.70875833 25.69719708 25.84730703]",0.1649177578620605,2023-09-14 14:42:53.893907,True
227,18,x1922c3s5b0n0,11,5.1,25.428931299191913,"[25.41013547 25.17243115 25.29348345 25.58444466 25.74209637 25.75908813
 25.52615793 25.52102773 25.22704339 25.2821328  25.18471414 25.37008613
 25.47186632 25.68531635 25.50597477 25.38489852 25.32471027 25.36710964
 25.36783359 25.10079538 25.06611187 25.20891892 25.55534969 25.44853035
 25.439305   25.2807746  25.01289728 25.35593392 25.39908309 25.3229467
 25.21583176 25.34685588 25.52420333 25.59746073 25.49353898 25.57888207
 24.97541483 25.50979736 25.20621837 25.25252525 25.17488679 25.33264935
 25.3091673  25.52469195 25.46667685 25.46983894 25.45055434 25.62246578
 25.54311038 25.39593855 25.25547491 25.37129302 25.18859964 25.41328352
 25.50833325 25.57969995 25.522819   25.38820147 25.01336652 25.23500095
 24.79559134 24.96286773 25.50499898 25.47932989 25.69439091 25.70355448
 25.6426694  25.84179652 25.59009152 25.45249769 25.4347757  25.33786459
 25.1957394  25.31213021 25.46862266 25.37241955 25.50849592 25.44933991
 25.53495736 25.37121255 25.36912071 25.26783909 25.44844939 25.06540504
 25.14560879 25.25005445 25.23141943 25.35657686 25.4253179  25.07970644
 25.3106887  25.34396513 25.45743835 25.54906538 25.47681451 25.61360595
 25.56964372 25.59991808 27.26941156 27.57175549]",0.3410528754162165,2023-09-14 14:42:53.894446,False
228,19,x1922c3s7b0n0,0,0.0,25.60562361387472,"[24.75806726 24.91001258 25.2178984  25.26241332 25.17274798 25.23508055
 25.8380407  25.72223205 25.40295436 25.57814603 25.62870415 25.54833106
 25.47267737 25.70892357 25.81186378 25.79164222 25.85323763 25.98144925
 25.73629944 25.89181107 25.87966602 25.84463498 25.76672099 25.87104577
 25.81911131 25.86151161 25.72322453 25.60458834 25.57111487 25.72214934
 25.68366711 22.22358033 25.18035429 25.21614968 25.43873875 25.3130913
 25.31180986 25.22688429 25.28924575 25.37306332 25.42984383 25.24734508
 25.6545107  25.86050842 25.96753409 26.0546431  25.97832758 25.82819729
 25.88896224 25.97596574 25.93260117 25.69059532 25.79006244 25.50182816
 25.55632934 25.5801907  25.40190578 25.67764921 25.97394164 25.78025555
 25.85123262 25.67624819 25.66858646 25.75212294 25.97579705 25.79147592
 25.89063795 25.9856689  25.70487589 25.64801308 25.65985932 25.58199028
 25.59099197 25.54449692 25.5673556  25.61590235 25.66479848 25.53952241
 25.48493044 25.33256913 25.35496957 25.62632336 25.7386179  25.8058689
 25.94605815 25.79014559 25.98853905 26.03387006 25.84964554 25.84213043
 25.65755503 25.67072799 25.69694945 25.6319066  25.52469195 25.79696499
 25.7195031  25.5243662  25.27374626 25.34862278]",0.4227858283204543,2023-09-14 14:42:53.890483,True
229,19,x1922c3s7b0n0,1,0.1,25.483803499046964,"[24.84881052 24.82644761 24.89079165 25.40182512 25.0573971  24.96263406
 25.61114597 25.71925504 25.4350183  25.64209406 25.39021588 25.56809102
 25.30164303 25.60917833 25.56711047 25.68647094 25.61680462 25.76755092
 25.42725738 25.72661611 25.61787103 25.73522316 25.62468169 25.81736153
 25.62107077 25.85883661 25.57005235 25.58477194 25.522819   25.70652785
 25.52534348 25.32952124 24.85506391 25.32719571 25.36815535 25.33417358
 25.18899619 25.25571411 25.26057866 25.2846898  25.33160656 25.22791848
 24.78261004 25.71016291 25.82753021 25.79106017 25.79671543 25.71619606
 25.60327722 25.70661045 25.62312231 25.55306413 25.46667685 25.35721983
 25.37081025 25.4694335  25.23930011 25.02580786 25.5548599  25.66735113
 25.69670183 25.75618551 25.48639186 25.61795306 25.60860449 25.53927781
 25.6260771  25.58870003 25.53887016 25.65961241 25.50548687 25.57364891
 25.47795043 25.3370621  25.34966697 25.45816746 25.34741805 25.40174446
 25.35368389 25.32126353 25.45614225 25.33032325 25.55339062 25.37258049
 25.56621169 25.65714359 25.53503886 25.66323421 25.33946971 25.39585794
 25.49256414 25.44221754 25.34364397 25.51549269 25.43178401 25.71760145
 25.44545449 25.34605283 25.22497525 27.0403645 ]",0.2768013744955195,2023-09-14 14:42:53.892762,False
230,19,x1922c3s7b0n0,2,1.0,25.622055601217923,"[25.82336175 25.26696124 25.82077798 25.9715806  25.83461968 25.8156953
 25.8610936  25.87623397 25.81919463 25.74043984 25.79812964 25.72479613
 25.6987655  25.82286162 25.61516418 25.64160093 25.70611484 25.59164689
 25.52632083 25.45695229 25.49004614 25.62041435 25.4350183  25.57487524
 25.67542413 25.53430534 25.48403744 25.60524395 25.61360595 25.63527414
 25.5663751  25.65870712 25.78482563 25.7639826  25.79197483 25.79031187
 25.7557709  25.64817754 25.55420686 25.56621169 25.67764921 25.51809712
 25.36895981 25.74284188 25.75245453 25.8775732  26.03412423 25.89055415
 25.90497408 25.89097311 25.92419765 25.8391256  25.7010772  25.60778477
 25.55845218 25.62985365 25.43687839 25.5510238  25.52990509 25.53389785
 25.50296631 25.64464219 25.62895046 25.52314471 20.42984392 26.01160768
 25.72190123 25.77543794 25.84405054 25.81744485 25.87882885 25.69274052
 25.70545405 25.65607392 25.59918083 25.77427534 25.62312231 25.71280723
 25.73273976 25.86811787 25.87104577 25.72876733 25.84171305 25.96247773
 25.79322219 25.69331813 25.62903257 25.54735202 25.46392081 25.50467373
 25.55216634 25.39480994 25.38570404 25.55747237 25.62558458 25.7500507
 25.62583084 25.48882793 25.42879302 25.2859685 ]",0.5456055942302218,2023-09-14 14:42:53.892219,True
231,19,x1922c3s7b0n0,3,1.1,25.498053476537553,"[24.76481168 25.10867348 25.56294396 25.78765158 25.84012713 25.72471341
 25.66331653 25.66208171 25.6939783  25.62148105 25.66677468 25.63059268
 25.69983873 25.51712039 25.5272168  25.3200614  25.52249329 25.42370188
 25.60475224 25.4430267  25.49288908 25.42087435 25.58362648 25.45970683
 25.62205547 25.35416601 25.51451617 25.3926336  25.74284188 25.4434313
 25.58084506 24.14467489 25.70900619 25.53063836 25.46862266 25.54971815
 25.41732063 25.3746729  25.53895169 25.44820654 25.3372226  25.19756466
 25.22966883 25.27670089 25.40101858 25.51484166 25.65911861 25.45063531
 25.63962861 25.59148315 25.54286572 25.40045403 25.4584105  25.39722853
 25.56114706 25.46643365 25.41328352 25.42814642 25.45606125 25.51386519
 25.47730132 25.52355186 25.62952521 25.33521658 26.91980254 25.66331653
 25.64365576 25.62041435 25.47665224 25.54311038 25.45743835 25.43728279
 25.35456778 25.28844634 25.18582416 25.1989933  25.34533012 25.37410953
 25.5221676  25.62771894 25.4798168  25.45946376 25.56286227 25.44173207
 25.50280371 25.29228396 25.55771731 25.35939011 25.56539468 25.318619
 25.51972515 25.34252    25.36686833 25.33489565 25.57855494 25.15905238
 25.71082394 25.50540555 25.55984038 27.05261734]",0.2964867911144392,2023-09-14 14:42:53.892560,False
232,19,x1922c3s7b0n0,4,2.0,26.286543323197957,"[26.31059659 26.3024652  26.12671457 26.31622231 26.28803139 26.17501268
 26.12543474 26.18460803 26.22254418 26.36035929 26.34829148 26.30618426
 26.4288074  26.4891891  26.39323278 26.07527933 26.12347259 26.12782385
 26.20270412 26.45765122 26.58646417 26.5247592  26.49068025 26.32704775
 26.22701448 26.20648086 26.04845012 26.22727243 26.08097491 26.03276875
 26.35610391 26.23638987 26.34959323 26.16585225 26.24542755 26.35488834
 26.37191655 26.54456168 26.31795378 26.38879268 26.29036392 26.18486515
 26.30488679 26.18717941 26.05778313 26.11980502 26.18640794 26.35410696
 26.41275208 26.46631665 26.35784063 26.39915523 26.10097161 25.99799815
 26.35332562 26.28414475 26.58840812 26.43588142 26.57436504 26.51658281
 26.30774138 26.13294482 26.1652532  26.24706361 25.94976126 25.94664721
 26.42819624 26.47043253 26.47306035 26.4645656  26.47472491 26.35810116
 26.23776664 26.25852171 25.99394341 26.09390544 26.57392367 26.32618139
 26.41563013 26.38348394 26.53874989 26.34829148 26.26196971 26.26343539
 26.16183054 26.52256075 26.64969969 26.45625128 26.30134104 26.19240944
 26.07264491 26.09586315 26.212921   26.11179111 26.11042753 26.20107359
 26.18906541 26.17698258 26.10131224 26.36270468]",0.15893662870369893,2023-09-14 14:42:53.894385,True
233,19,x1922c3s7b0n0,5,2.1,25.919850030753736,"[24.95321273 25.81677832 25.78798409 26.04141236 26.07357964 25.81419587
 25.86677962 25.67616578 25.77676676 25.89466052 26.11758791 25.86101
 25.96188795 25.94782541 25.89583401 25.70025154 25.52363329 25.51687622
 25.69043031 25.93033168 25.97444764 25.84213043 25.68655341 25.71412959
 26.02607813 25.8610936  25.96888279 26.04014088 25.93815048 26.05099482
 26.19498235 26.0806348  26.22340373 26.09858741 26.19275247 25.87815916
 26.10088645 26.15156795 26.07663924 25.88787315 25.88737052 25.68944036
 25.96138244 25.69661929 25.80453708 25.83503683 26.01245346 26.12244898
 25.77527185 25.86360183 26.06024477 25.86719781 25.80062567 25.64751972
 25.79546774 25.99537932 26.10182321 26.09535242 26.13943428 25.33810534
 25.70504108 25.27103182 25.87313754 25.74251054 25.53601696 26.00247674
 26.29969821 26.10616726 26.07536432 26.06805718 26.13004269 25.8612608
 26.00560421 25.6793801  26.05735876 25.40666544 26.01676781 25.97756837
 25.87071112 26.03098989 25.92453368 25.7704561  25.42410587 25.45095918
 26.00839421 25.78864913 25.58370829 25.72496157 25.80520297 25.82527907
 26.09960916 25.57822781 26.05778313 25.93655271 26.19935746 25.9668598
 26.16439745 25.90421915 27.8847662  27.84652388]",0.3575328159418628,2023-09-14 14:42:53.891592,False
234,19,x1922c3s7b0n0,6,3.0,25.739823361473647,"[24.7421405  25.46894699 25.57029754 25.59025523 25.50548687 25.55020776
 25.60565373 25.51492304 25.51695761 25.50800792 25.67756679 25.60508005
 25.41045831 25.63330279 25.68993533 25.44173207 25.40489044 25.51622513
 25.56351575 25.50808925 25.56858133 25.51508579 25.69125534 25.94479596
 25.73340196 25.82477888 25.90556128 25.8117805  26.05040101 25.78166795
 26.06389564 26.03920854 26.04700834 26.06304651 25.89834898 25.95228672
 25.94319737 25.88326647 25.74947053 25.91395272 25.71842822 25.71280723
 25.72512702 25.7019029  25.7860723  25.83503683 25.77552099 25.45112112
 25.71933773 25.77195045 25.80437062 25.83929252 25.82277827 26.14063005
 25.84555343 25.86619418 26.06262196 25.98035236 25.82269492 25.9663541
 26.0546431  25.97512233 25.85365538 25.29252385 25.82019462 25.84889383
 25.70330673 25.72760894 25.73273976 25.43712103 25.75742941 25.70834525
 25.69472102 25.62295817 25.72322453 25.80437062 25.80345508 26.04039516
 25.90572905 26.00078652 25.77128628 26.09296925 26.05006171 26.05082516
 25.94513253 25.86795058 25.85507584 25.81003171 25.69100783 25.60491614
 25.66883354 25.57185051 25.62320437 25.52526203 25.65714359 25.47348847
 25.37531679 25.72520974 25.86310015 25.49963344]",0.21664605142090565,2023-09-14 14:42:53.888067,True
235,19,x1922c3s7b0n0,7,3.1,25.625563547475018,"[24.42211178 25.47154192 25.49825178 25.59959041 25.54775994 25.51288879
 25.61114597 25.68878043 25.58370829 25.47827499 25.65006893 25.79280639
 25.40359969 25.58149946 25.58239931 25.52192333 25.496789   25.32871928
 25.54988135 25.51069217 25.59344808 24.97596064 25.55453337 25.726037
 25.68729571 25.74814452 25.78474252 25.57675584 26.01448356 25.73737582
 25.9464789  25.87690357 26.01600635 25.84613794 25.9524551  25.77020706
 25.79305586 25.14884975 25.67303465 25.6322351  25.6007373  25.51012274
 25.5272168  25.56065704 25.69422587 25.63486341 25.77294678 25.76896193
 25.66883354 25.5213534  25.7997104  25.70677566 25.72959482 25.32847871
 25.80370477 25.68993533 25.82227817 25.69356569 25.83461968 25.76896193
 25.78673724 25.48168345 25.67970982 25.62435339 25.6931531  25.62952521
 25.74938765 25.65064463 25.52754262 25.27869764 25.54596517 25.429278
 25.47892415 25.32871928 25.56743731 25.46400186 25.54433379 25.69901316
 25.7997104  25.66545718 25.81411258 25.81352952 25.73456087 25.69051281
 25.72355538 25.42838889 25.59582276 25.31172977 25.59369371 25.59672362
 25.71933773 25.48070951 25.60426055 25.45824847 25.68960534 25.57078793
 25.45265964 25.39876054 25.70933667 27.22162486]",0.2623980970868522,2023-09-14 14:42:53.890705,False
