,Rank,Throughput,Throughputs,Uncert,Start
162,162,18.31355896314001,"[18.44435683 18.27773475 18.21253113 18.43398674 18.03190746 18.41951363
 18.09549445 18.35948795 18.39393368 18.48749206 18.67069331 18.61382821
 18.69250594 18.28458587 18.16245865 18.57251639 18.51033455 17.98743128
 18.06921412 18.44014789 18.15335043 18.17475481 18.06790823 18.11380906
 17.1867078  19.3425936  18.29688061 18.31539569 18.16126293 18.32185545
 17.85252033 18.23228847 19.10233359 18.59202588 18.50592421 18.19298206
 18.33453654 18.1344214  18.12768233 18.47029054 18.48843202 18.35291743
 18.20374542 18.41968327 18.1882254  18.07623653 18.2491326  18.07803383
 18.35220169 18.28141032 18.25808719 18.36526211 18.4963828  18.20623108
 18.22593322 18.24180886 17.67850316 18.84250492 18.41646063 18.31053291
 18.72334848 18.1387798  18.35283322 17.42467639 19.5547864  18.35974076
 18.29395179 18.5151755  17.10512812 18.2408938  19.48225897 18.05453372
 18.19939714 18.80401748 18.39126966 18.53989089 18.01964141 18.41573993
 18.23582108 18.51753263 17.94039751 18.26513209 18.31153879 18.28111789
 17.70079897 18.71655877 18.26092117 18.4292306  18.49599793 18.37559721
 17.35941586 18.61829014 18.52988523 18.45771913 18.19616834 18.26955356
 18.13783393 18.46197871 18.45610101 18.150838  ]",0.3639651894947949,2023-09-14 14:54:38.253199
163,163,18.31162964584667,"[17.37725144 19.5729668  18.05441148 18.40764654 18.09909708 18.46913922
 18.09324353 18.50292809 18.22875723 18.47980504 18.69490844 18.60348304
 18.62964955 18.33575518 17.31219514 19.44480228 18.58179124 18.12283659
 17.97405445 18.52688135 18.09672246 18.05123391 18.20436677 18.19124455
 18.08044442 18.30818628 18.05306699 18.42443449 18.15668768 18.43589838
 18.57165408 18.43436904 18.02979423 18.50271412 18.59582896 18.28174454
 18.30625914 18.13660034 18.1294488  18.35506497 18.51273329 18.26250525
 18.39981416 18.2905639  18.33205773 17.95025983 18.31288014 18.14116548
 18.168027   18.43874534 18.11864998 18.38091693 18.46807332 18.21443859
 18.24388887 18.2021301  18.02654409 18.64632353 18.24355603 18.5698435
 18.49091056 18.37378245 18.43874534 18.19182368 18.40400471 18.2807837
 18.42031945 18.58252499 18.06872439 18.08453162 18.52422158 17.87346037
 18.58727422 18.58148912 18.20270993 18.52109089 18.24301521 17.5276773
 19.11502226 18.51560403 18.21945793 17.89969459 18.29821981 18.36935257
 17.88444858 18.55963326 18.13775169 18.57329253 18.29755019 18.48445919
 17.48148601 18.77630149 18.31275438 18.48471545 18.09721371 18.23033573
 18.4179022  18.36817163 18.32739602 18.13462694]",0.3238214798996854,2023-09-14 14:54:38.253199
164,164,18.31142359499271,"[18.37846779 18.34340692 18.22340067 18.42893343 18.10093989 18.43466639
 17.89905381 18.55438173 18.24584451 18.63038709 18.46786015 18.78088575
 18.65188815 18.13322937 18.36016212 18.51933303 18.50973496 18.01469098
 18.00694618 18.43547354 18.17141092 18.18582733 17.99734539 18.29503953
 18.11069255 18.23582108 18.06590895 18.42180405 18.13705264 18.37234778
 18.71213716 18.42367073 18.14404558 18.45771913 18.51337591 17.2162599
 19.46746743 18.10868379 18.23183141 18.45180159 18.43827786 18.29972665
 18.27401891 18.42358587 18.24330642 18.03312685 18.24746759 18.13092796
 18.16691306 18.32567473 18.32491914 18.40967981 18.44699372 18.12406831
 18.17318592 18.26680032 18.00338013 18.61300537 18.41260343 18.45256767
 18.46743383 18.2717651  18.52430736 18.27593927 18.42218584 18.34715103
 18.19728587 18.35590728 18.28512916 18.32655633 18.39951793 17.11006692
 19.28937927 18.65902269 18.28216232 18.55063861 18.07264299 18.41154404
 18.19186505 18.63785255 18.19443023 17.90089616 18.25009011 18.45712295
 17.93094792 18.5089213  18.13355819 18.51847565 18.46176568 18.40976454
 17.53516897 18.59591541 18.26121296 18.58662646 18.20403538 18.1375872
 18.49993294 18.18173554 18.39469497 18.25096445]",0.29932213333878543,2023-09-14 14:54:38.253569
165,165,18.315947440376174,"[18.38957863 18.28070015 18.09790969 18.50044632 18.07599147 18.43190563
 17.968564   18.54689699 18.06313517 18.83248038 18.55489815 18.66611913
 17.74233254 19.17940899 18.28730267 18.41968327 18.48185428 18.10208672
 18.0352002  18.52855482 18.0947168  18.03934833 18.18987961 18.02597543
 18.31220944 18.24368085 18.21933345 18.25354632 18.24817518 18.26926151
 18.7364161  18.38429613 18.15883075 18.54913318 18.35670754 18.33815092
 18.27502079 17.28246241 19.11410884 18.41260343 17.49804241 19.47827442
 18.22879877 18.44333631 18.20892465 17.92970212 18.37002746 18.10470858
 18.24821681 18.31216752 17.37242128 19.23118529 18.6295194  18.20341405
 18.1535152  18.33457856 17.89092796 18.57074875 18.40129545 17.41834064
 19.77857881 18.288306   18.45197182 18.2056096  17.48133321 19.40306471
 18.39532943 18.27451984 18.21730051 18.28583967 18.39317245 17.93637519
 18.40895964 18.55395141 17.46160629 19.6631699  18.07439874 18.36791859
 18.0594653  18.70719268 18.18214877 18.02459456 18.25933737 17.4017454
 18.905736   18.37851001 18.36589453 18.30462558 18.56635266 18.38492987
 17.57218323 18.40209968 18.51603257 18.53254663 18.22385731 18.11130757
 18.52190563 18.13869755 18.46811595 18.20900754]",0.4337665558131226,2023-09-14 14:54:38.253343
166,166,18.312397676527098,"[17.47003343 19.26935426 18.20072211 18.4408705  18.03861617 18.50558175
 18.09271158 18.45972089 18.19141002 18.67439787 17.53689873 19.78077951
 17.74020796 19.15039282 18.37931225 18.49604069 18.42490125 18.15079682
 17.94108149 18.516804   18.00500089 18.25958742 17.97845731 18.29708985
 18.00398788 18.39609083 18.16056207 18.32995757 18.18388453 18.38041016
 17.73324762 19.34404349 18.16963627 18.56372463 18.53001399 18.09623123
 18.32554879 17.30616554 19.0000285  18.56751613 18.30475123 18.49946236
 18.15376237 18.37859445 18.16942993 18.15553392 17.42061643 19.04616791
 18.21925046 18.43475135 18.23868973 18.25683719 18.52537977 18.28425155
 18.1668718  18.29148394 17.78722477 18.61027753 18.48514257 18.47105816
 18.56411232 18.3092338  18.31740864 18.30709697 18.44980155 18.24322321
 18.3577185  18.60330999 18.10794599 18.15310327 18.42184647 18.03093206
 18.45039726 18.52340664 18.38395816 18.48979941 18.10184096 18.37585046
 18.24343122 18.49338977 18.05710107 18.20353831 18.20627252 18.23079272
 18.0561637  18.36425031 18.3878879  18.40739241 18.46321435 18.34075752
 17.48209724 18.74106871 18.23544697 18.46930978 18.30818628 18.23141592
 18.41637584 18.23511445 18.44116806 18.04305072]",0.3634338705941813,2023-09-14 14:54:38.253270
167,167,18.309516450263104,"[18.4496739  18.28358294 18.0378434  18.69521426 18.06146316 18.46918186
 18.02106212 18.4458453  17.99924853 18.89020071 18.53791467 18.63511741
 18.6577607  18.24106017 18.28157743 18.49270578 18.51521835 18.08019924
 17.96295589 18.52829734 18.09393921 18.19240285 18.0431728  18.21651236
 18.11823963 18.23066809 18.20059789 18.35548611 18.18901111 18.32756397
 18.65323634 18.41150167 18.13553136 18.59267402 18.49488616 18.14515672
 17.27052332 19.34956439 18.12451998 18.44452693 18.43849035 18.36564156
 18.22244595 18.428424   18.23453256 18.01173014 18.33361216 18.05518568
 18.29160941 18.3145571  18.20929767 18.42566511 18.45448317 18.22377428
 18.19604418 18.30483499 17.84113363 18.6257459  18.41171353 18.35207539
 18.64606277 18.34761389 18.34681442 17.29299742 19.55808507 18.30211298
 18.41942881 18.44678104 18.10831489 18.25312984 18.36791859 17.9656183
 18.46858494 18.53628246 18.34529982 18.16006737 18.13623029 18.73207282
 17.83449146 18.92881818 18.20391111 18.01785569 18.27001251 18.2927387
 17.96557795 18.40468215 18.3618899  18.36307003 18.08583992 18.78975207
 17.16937156 19.07800759 18.222695   18.46419446 17.94277153 18.69006039
 18.39114283 18.22817575 18.38142373 17.81491197]",0.34012658557692316,2023-09-14 14:54:38.253229
168,168,18.3090816437488,"[18.30864717 18.40510558 18.15949026 18.37374025 18.15705856 18.52079075
 17.98354955 18.42982499 18.25317149 18.56618031 18.62769752 18.58118701
 18.64206535 18.32840376 18.23569638 18.38611297 18.40430109 18.12057886
 18.00954055 18.55739454 18.16901728 18.12476636 17.11944019 19.34067634
 18.06888763 18.31686342 18.25471257 18.30366233 18.05860922 18.37192586
 18.63746176 18.44410169 18.13610695 18.56471544 18.56730066 18.16212878
 18.1575943  18.23690192 18.16023227 18.43126865 18.54999339 18.2129043
 18.33873944 18.42829665 18.32114214 17.793436   18.50699449 17.94699803
 18.37234778 18.33646963 18.22203089 18.39156563 18.19625112 18.56997282
 18.14021936 18.24401368 17.9941474  18.53387761 18.45656939 18.1868609
 18.5523594  18.49578412 18.48924388 18.20080493 18.50690886 18.29516505
 18.32865571 18.37078677 18.13709376 18.28776252 18.32261079 18.06468512
 18.39376451 18.45320613 18.48749206 18.4318207  18.07264299 18.37209463
 18.40379302 18.49518547 18.03028186 18.1697188  18.13105124 18.44163568
 17.78995401 18.6104507  18.33731024 18.39541402 18.40768889 18.50763671
 17.59305074 18.46849967 18.38028347 18.34315456 18.32466729 18.24896608
 18.45065258 18.0721939  18.46099883 18.16295348]",0.2518651237338369,2023-09-14 14:54:38.253005
169,169,18.313207672773032,"[18.30961094 18.44456946 18.1732272  18.48668035 18.02459456 18.55192917
 17.90578424 18.50378402 18.25433769 18.62535563 18.54792901 18.66624979
 18.6765341  17.28881176 19.35050045 18.37618814 18.44006288 18.20088775
 17.75824371 18.70522437 18.1694712  18.16695431 17.98084141 18.25292161
 18.15854223 18.23203916 18.19741005 18.3375204  18.08976594 18.27760947
 18.84432468 18.32181349 18.2426824  18.45439803 18.46517468 18.28826419
 18.3795656  18.12825742 18.03365531 18.54620904 17.39224958 19.4603641
 18.38826828 18.23461568 18.33235179 18.00042301 18.32345012 18.07864663
 18.3458888  18.24122654 18.2253104  18.40307331 18.29119119 18.47238033
 18.13939673 18.27873703 18.02853466 18.35106505 18.52374976 18.42227068
 18.52207716 18.37521734 18.38898684 18.28529634 18.28245479 18.46913922
 17.22549028 19.65297755 18.13775169 18.27681609 18.37682132 17.99439025
 18.3938491  18.5713523  18.33176368 18.53920346 18.07603231 18.44946116
 18.24476261 18.4718685  18.21530951 18.01704412 18.26634153 18.24201684
 17.91889906 18.62453177 18.27297541 18.40273465 18.42528317 18.44814227
 17.64080671 18.47686004 18.31443131 18.48245207 18.23523914 18.19952135
 18.42180405 18.13750496 18.56126959 18.1607682 ]",0.33494140155259383,2023-09-14 14:54:38.253019
170,170,18.317578685322708,"[18.22311009 18.45754879 18.15755309 18.47323344 18.12226184 18.48330611
 17.94059868 18.41302722 17.22415516 19.95032369 18.59284687 18.50481125
 18.6742235  18.30039643 18.30248982 18.34896053 18.4706317  18.25167231
 17.83663869 18.59652059 18.11077455 18.21954091 18.07713514 18.18140497
 18.16538676 18.21468741 18.10700334 18.3707024  18.16377825 18.33525089
 18.66154718 18.39668308 17.1882587  19.81159176 18.39913708 18.23777499
 18.268594   18.15359759 18.18992096 18.48548427 18.40125313 18.35232799
 18.3259266  18.39072004 18.15405074 18.08338702 18.22203089 18.0122979
 18.49300502 18.18136365 18.31325742 18.30537949 18.2736015  18.55769588
 18.14425133 18.233452   18.00617612 18.43934033 18.54195349 18.32160369
 18.52906979 18.40620657 17.4090919  19.42256708 18.38488762 18.19484404
 18.45908198 18.49240656 17.00159815 19.43856563 18.37082896 17.96569899
 18.59055693 18.49296227 18.26346417 18.60880569 17.99175977 18.53134461
 18.23781657 18.50849308 18.20515388 17.96412564 17.26310701 19.39779544
 17.9204645  18.57738992 18.30286669 18.4142987  18.3819728  18.5193759
 17.52836857 18.55623234 18.29717354 18.55903048 18.21195068 18.25329643
 18.29981037 17.2166304  19.64077031 18.13236627]",0.4616337939483436,2023-09-14 14:54:38.253112
171,171,18.31114591042616,"[18.28015712 18.4167998  18.14281114 18.22319311 18.16815078 18.61421801
 18.03979579 18.41582472 18.09745934 18.61920012 18.76036217 18.57333566
 18.6834257  18.30232234 18.07105085 18.56144185 18.31447324 18.3383611
 17.65949838 18.61699033 18.15709977 18.18417386 18.18479388 18.14618567
 18.23532228 18.2129043  18.08825258 18.34130416 18.27610628 18.29169306
 18.77260045 18.10339756 18.28471124 18.71717184 18.45146113 18.02268606
 18.48394669 18.19169958 18.04488213 18.40472449 17.63975648 19.37477598
 18.12612155 18.55640451 18.20660399 17.86300416 18.31397013 18.18570331
 18.19480265 18.33525089 18.34159852 18.31719893 18.33214174 18.34126211
 18.3294956  17.35071875 19.01041295 18.39160791 18.50361283 18.35590728
 18.40222667 18.53112998 18.41222203 18.27280846 18.38378917 18.35881384
 18.14816159 18.6257459  18.14252313 18.12990074 18.29491401 18.03715202
 18.61339513 18.36488267 18.3271441  18.70981774 18.10028463 18.22879877
 17.90225815 19.08633705 18.03068823 17.99273094 18.23893922 18.36210062
 17.89525015 18.52010473 18.25775384 18.40798538 18.50331325 18.39905245
 17.65427631 18.58969294 18.21987287 18.57915883 18.16596425 18.24418011
 17.58303589 19.23141644 18.40311565 18.19931434]",0.3081513976167348,2023-09-14 14:54:38.253161
172,172,18.314526599282086,"[18.19563032 18.45486632 18.28170276 18.37091333 18.0211839  18.67435428
 17.89184825 18.54066431 18.23154057 18.68085166 18.44571771 18.56872284
 18.83332274 18.25429603 18.15545151 18.49775137 18.28500378 18.2288403
 17.9512668  18.46104143 18.12784664 18.40684182 17.90746764 17.17021911
 19.39262305 18.25304655 18.06040302 18.5010881  18.12538233 18.15611078
 18.72790692 18.48074422 18.16579925 17.48905295 19.77789425 18.18223141
 18.34264987 18.00151663 18.13347598 18.61920012 18.4500994  18.24189205
 18.42676857 18.18446319 18.26187992 18.15549272 18.29876392 18.03109462
 18.35194909 17.11193343 19.39643154 18.41900473 18.41701179 18.29587634
 18.15829494 18.27068013 18.1390677  18.31719893 18.52392133 18.49886348
 18.49467238 18.17070927 18.5409651  18.26884431 18.38121256 18.34021091
 18.26446489 18.52366398 18.17797602 18.32672426 18.3389076  17.98063935
 18.38809922 18.43606832 18.37163053 17.52483598 19.20192019 18.54883212
 18.06925494 18.72703013 18.01834267 18.02171166 18.34466881 18.28366652
 17.84005941 18.71861707 18.24809193 18.43492127 18.4159095  18.30257357
 17.7258607  18.42218584 18.30278294 18.49745198 18.35721301 18.11544976
 18.47903669 18.24688491 17.27693853 19.32647244]",0.39285416985482946,2023-09-14 14:54:38.253163
173,173,18.314613083468096,"[18.29043844 18.57316317 18.13113342 18.51020606 17.97708371 18.4718685
 18.02837215 18.43347704 18.37787671 18.1737639  18.94540408 18.67928141
 18.46811595 17.64473646 18.22344218 19.3414245  18.38501437 18.13343488
 17.96860436 18.44257099 18.2674677  18.11836273 18.07668582 18.1042579
 18.31153879 18.27222416 17.32389181 18.34727726 18.95483064 18.28579788
 18.78388437 18.40633362 18.12386301 18.62830478 18.07256133 18.56919695
 18.29064753 18.2196654  17.7167534  18.98199558 18.44401665 18.32794186
 18.23465725 18.33773057 18.35157021 17.16167369 18.79814086 18.3540543
 18.45290818 18.18706763 17.41344971 19.45847076 18.27606452 18.33680587
 18.17615879 18.0746846  18.20051507 18.42261007 18.15293851 18.70631783
 18.64832293 18.2723911  18.17364004 18.62925911 18.37813003 18.31594082
 18.23557167 18.55317688 17.77848892 18.63750518 18.36964783 18.01870792
 18.42914569 18.42511343 18.37074459 18.58800841 18.11721384 18.40684182
 18.13964351 18.63789597 18.17203007 18.03703002 18.25117264 17.94583051
 18.18677821 18.63286045 18.14359293 18.54810102 18.37703238 18.22987877
 17.71671417 18.63628951 18.34361722 18.45035471 18.25542072 18.19952135
 18.4633848  18.10520027 18.4489506  18.2694284 ]",0.34062465714332535,2023-09-14 14:54:38.253231
174,174,18.310388414943716,"[18.3428181  18.22281953 18.24655197 18.37053366 18.13561358 18.42999482
 18.11520364 18.38180385 18.20146749 18.65906621 18.65784772 18.47570791
 18.68914348 18.28675924 18.23457412 18.49621174 18.46994939 17.89336894
 18.16716059 18.5637677  18.07819724 18.20341405 17.99957251 18.22037083
 18.17760428 18.19434747 17.97627581 18.58256816 18.20092916 18.38843735
 18.56238935 18.43139604 18.23461568 18.47643331 18.54620904 17.95755283
 18.56889524 18.08841618 18.10679842 18.49112426 18.44401665 18.40159174
 18.02244245 18.546639   17.47400196 18.83234738 18.3383611  17.84825857
 18.69473369 18.01915436 18.42787216 18.4207436  18.28375009 18.35733938
 18.1930648  18.2258917  18.11963489 18.36935257 18.54117996 18.17632397
 18.53817241 18.1272305  18.73066936 18.42337373 18.33512483 17.26076047
 19.4975957  18.57937457 17.87429899 18.37935447 18.4989918  17.96949229
 18.23178986 18.80079151 18.21406536 17.69058286 19.01606144 18.38907137
 18.28542172 18.50849308 18.21514362 17.71024272 18.46087103 18.36977437
 17.87705502 18.64037132 18.30521195 18.3010244  18.46295869 18.49719536
 17.52349243 18.50956366 18.12045573 18.7127937  18.27573052 18.23332733
 18.42188889 18.18347122 18.36770773 18.23723451]",0.30866057303160604,2023-09-14 14:54:38.253033
175,175,18.320633819862078,"[19.27627235 18.27740068 18.30839577 18.34517361 18.11778827 18.50344164
 18.00666247 18.44763179 18.19070682 17.52675569 19.76641044 18.68202952
 18.57730364 18.31430553 18.32920163 17.61951538 19.34886241 18.15705856
 17.97781089 18.46606975 18.07239803 18.21402389 17.17368391 19.12795646
 18.22049532 18.24388887 18.1444571  18.33583923 18.18309926 18.43687559
 18.61703365 18.40049129 18.16080943 18.48313529 18.51016324 18.23432475
 18.34513155 18.1022096  18.06713295 18.47293484 18.50678042 18.27836116
 18.39219987 18.33958025 17.40193466 18.92398236 18.30835387 17.99945102
 18.42536805 18.17698476 18.37340266 18.340295   18.36328078 18.38041016
 18.18487655 18.19078955 18.17558065 18.23723451 18.41637584 18.50883566
 18.58939057 18.32068061 18.42753258 18.32231704 18.39706383 18.2426408
 18.38856415 18.38687361 18.10479053 18.28684285 18.47353205 17.92002294
 18.48253747 18.58554695 18.27147298 18.53439288 18.00192171 18.48258017
 18.28316509 18.53224611 18.08874337 18.00706777 18.03373661 18.47353205
 18.03398053 18.58619464 18.22016334 18.32957959 18.53155925 18.46283086
 17.59556592 18.53091536 18.34458468 18.39097371 18.30207111 18.25009011
 18.27531302 18.28186987 18.4201498  18.16138662]",0.338519055986099,2023-09-14 14:54:38.253080
176,176,18.30999146466183,"[18.56109733 18.22975415 18.15949026 18.56665429 17.97029959 18.54466134
 17.95054177 18.51787554 18.23033573 18.6629403  18.4782684  18.66607557
 18.72098248 18.27911291 18.22306858 18.52031911 18.44010539 18.00945947
 18.03276102 18.53284715 17.93854702 18.225518   18.05567467 18.22427245
 18.25029828 18.16262359 18.25425438 18.26258863 18.33609139 18.20146749
 18.68181139 18.51564688 18.07039775 18.50134482 18.61434794 18.19434747
 18.20987795 18.22497824 18.03483428 18.48753478 18.48646675 18.22356672
 18.44724894 18.37851001 18.26613299 17.86292438 18.32630443 18.08817079
 18.28897495 18.42133744 18.26625811 18.32479322 18.41718139 18.23145747
 18.19016912 18.20022523 18.12012738 18.37715903 18.44197578 18.51834705
 17.4770559  19.55383047 18.4169694  18.16534552 18.56626649 18.27706662
 18.35527554 18.34218726 18.18781189 18.22709595 18.49779414 17.82678162
 18.45269536 18.66829703 18.17665436 18.51929016 18.11635227 18.51359013
 18.27514603 18.51766122 18.13923221 18.01976318 18.26283878 18.17421805
 18.04081283 18.58934737 18.11536772 18.39778307 18.47105816 17.69766634
 18.47925011 18.48928661 18.36640051 18.44223086 18.2300034  18.16097434
 18.34799261 18.38801469 18.37998787 18.05331143]",0.2523527693666512,2023-09-14 14:54:38.252973
177,177,18.311977556719604,"[18.42439205 18.17863692 18.28914219 18.40095685 18.0608923  18.41073898
 18.1721539  18.32651434 18.29089845 18.59928765 18.64584547 18.50793643
 18.69975901 18.39439891 18.17884346 17.52222585 19.60745868 18.03861617
 17.87429899 18.68997306 18.03243584 18.21186776 18.08371403 18.12373983
 18.0002205  18.49869237 18.07092839 18.37851001 18.28550531 18.33546101
 18.6025746  18.32907564 18.21912598 18.39516023 18.62735054 18.08342789
 18.49989016 18.11967593 18.11069255 18.40209968 18.38585944 18.43012219
 18.25312984 18.49185087 18.01436646 18.13285946 18.36138417 18.04752817
 18.26976217 18.23004494 18.38467637 18.35746575 17.24609969 19.47310642
 18.2738102  18.22975415 18.20482246 18.28412618 18.40921381 18.38569042
 18.69368527 18.20652112 18.49685322 18.38767658 18.30651048 18.1732272
 18.47895132 18.53602476 17.97902297 18.25550403 18.58045336 17.84137236
 18.55730845 18.57488814 17.20929732 19.78038824 18.14388098 18.2441385
 18.22406488 18.58261132 18.14791458 18.11434226 17.98100307 18.50789362
 17.96658664 18.60504057 18.12907904 18.50408362 18.40633362 18.34576259
 17.76127952 18.40519026 18.33974842 18.47775625 18.21900151 18.28822238
 18.40472449 18.29968479 18.36644267 18.08649414]",0.34651090353566555,2023-09-14 14:54:38.253174
178,178,18.309047658643905,"[18.2816192  18.24971542 18.27994827 18.46168047 17.84264571 18.6322095
 18.17285566 18.38290206 18.21543394 18.562174   18.71301256 18.55119783
 18.69351055 18.28951851 18.22149134 18.53452171 18.39439891 18.14993205
 17.9553764  18.4104424  18.12053782 18.25900397 18.04687676 18.25546238
 18.05380032 18.3045837  18.1678207  18.29847093 18.2947885  18.31329935
 18.60620889 18.42558023 18.06488908 18.67806028 18.5364972  17.93046565
 18.39270729 18.3035367  18.10208672 18.48911569 18.29621108 18.45448317
 18.32831977 18.33146963 18.17880215 18.09856478 17.40606166 18.89689382
 18.46274564 18.21311162 18.33075557 18.32563275 18.36003571 18.41311198
 17.29583884 19.2244843  18.00625717 18.46283086 18.3918616  18.46875548
 17.60323195 19.21898836 18.5935815  18.11372704 18.58243867 18.22070282
 18.45695262 18.45295074 18.05995453 18.23432475 18.43844785 17.86499867
 18.47037583 18.63650659 18.30014526 18.52872647 18.13257177 18.37665246
 18.26655007 18.57825276 18.08837528 17.99309515 18.23054345 18.37032274
 17.85901646 18.61296207 18.25979581 18.40108382 18.39537172 18.5151755
 17.59494673 18.41472257 18.44350639 18.46845703 18.22643152 18.18826675
 18.33937004 18.38847962 18.33441048 18.06574577]",0.290315906562244,2023-09-14 14:54:38.253231
179,179,18.313628001042936,"[18.69259329 18.28337401 18.20536102 18.43577093 17.75540597 18.8652994
 17.99046505 18.05347439 18.55558674 18.70841762 18.66655467 18.36648484
 18.85853974 18.32752198 18.17607619 18.57626835 18.39038183 18.13310607
 17.95795594 18.53417818 18.02560989 18.22734512 18.04109762 18.22746971
 18.08412282 18.33642761 18.1421117  18.38302879 18.16992514 18.28186987
 18.74436205 18.02236124 18.52237735 18.57264574 18.10790501 18.20763993
 18.64554127 18.16353081 18.08960232 18.47284953 18.44929097 18.35898236
 18.35287532 18.26383942 18.26500699 18.07162236 18.22609932 18.11159459
 18.35548611 18.21837916 18.29508137 18.33785667 18.40713829 18.32580067
 18.22028783 18.26988734 17.67885476 18.796595   18.39270729 17.99010095
 19.03452148 18.38704265 18.06301282 18.65297538 18.37618814 18.22389882
 18.4319481  18.45563266 18.07995408 18.21389948 18.49531375 17.92632728
 18.51577544 18.43534609 18.36530427 18.58684237 18.12801095 18.34378547
 18.23719293 18.19389231 18.49535651 18.04594045 18.22821728 17.96977484
 18.24555322 18.62353456 17.86942809 18.76181408 18.45082279 18.43980786
 17.29512839 18.82437097 17.99345938 18.91360266 17.85865765 18.69517057
 18.26642494 18.26246356 18.36741254 18.22086882]",0.27954614766058367,2023-09-14 14:54:38.253128
180,180,18.31063565332858,"[18.41506168 18.29135848 18.17558065 18.54044947 17.09514947 19.60649759
 18.02780338 18.30831197 18.24056108 18.72724932 18.5925876  18.6262663
 18.61019094 18.18086782 18.32084844 18.5444464  18.37441546 18.21862809
 17.8675124  18.63724467 18.09373459 18.1272305  18.10499539 18.15450391
 18.07938205 18.23814919 18.2652989  18.37129302 18.08207908 18.48369045
 18.54109402 18.48266557 18.17991755 18.54504824 18.40612188 18.24979868
 18.19840355 18.29679692 17.96170564 18.60854597 18.4439316  18.20585819
 18.44444188 18.20531959 18.37804559 18.07272464 18.26279708 18.07599147
 18.32496112 18.25837888 18.29755019 18.16307719 18.6601978  18.2170931
 18.24043631 18.10032558 17.85028962 18.59349507 18.56445695 18.36846685
 18.63147182 18.32307241 18.47942085 18.29834537 18.18314059 18.522506
 18.23087581 18.40667242 18.22360823 18.2738102  18.4428686  17.79612756
 18.61534416 18.50399802 18.23839867 18.65341031 18.1587071  18.34138826
 18.22149134 18.51774695 18.2023786  17.94184599 18.18520724 18.35637058
 18.03304556 18.52001898 18.28788793 18.41480735 18.42337373 18.4320755
 17.53424658 18.46508944 18.46087103 18.44890806 18.21033391 18.19248559
 18.51667542 18.1139321  18.47579325 18.1864888 ]",0.274738675755587,2023-09-14 14:54:38.253301
181,181,18.30924831811913,"[18.42473152 18.30873098 18.27539652 18.33941208 18.1721539  18.45656939
 17.9552958  18.50887848 18.20084634 18.69268065 18.58939057 18.56424156
 18.6570645  18.19368543 18.37238997 18.41981051 18.42443449 18.21701013
 17.84001962 18.62891207 18.01513722 18.28713546 17.96174597 18.26967873
 18.10372529 18.24538677 18.19256834 18.33251983 18.05347439 18.53701262
 18.6368105  18.3516544  18.22792655 18.56286314 18.45112067 18.19285794
 18.35384375 18.16534552 17.95872188 18.56161412 18.38226846 18.25296325
 18.4717832  18.39791    18.25200544 18.03585076 18.27477031 18.05213004
 18.24917422 17.50474269 19.21788032 18.31359281 18.51551832 18.15429792
 18.31996739 18.13080469 18.15767673 18.37745454 18.39359535 18.48266557
 18.52872647 18.31782806 18.49604069 18.28675924 18.30835387 18.32454137
 18.39922171 18.39617544 18.11192263 18.29918248 18.40815481 17.98415596
 18.28583967 18.56363847 18.46760436 18.54491927 18.09029772 18.41493451
 18.1551219  18.5518001  18.19480265 18.0296317  18.24746759 18.22813421
 18.059343   18.41417155 18.28111789 18.47814036 18.32747999 18.53748511
 17.63268041 18.40379302 18.40912909 18.4169694  18.22132533 18.2875953
 18.44121057 18.1645206  18.37445767 18.20030804]",0.223726351735295,2023-09-14 14:54:38.253171
182,182,18.31518037703741,"[18.58964975 17.3579469  19.02266313 18.50416922 18.02926601 18.57070564
 18.03089142 17.54493697 19.12978603 18.73953221 18.58373366 18.52992815
 18.69836039 18.17574583 18.24176726 18.49082508 17.60826884 19.07077642
 17.91364281 18.52465052 17.26955399 19.03705801 18.09119773 17.4106453
 19.14397707 18.2985965  18.08404106 18.42600462 17.95791562 18.52889813
 18.60932513 18.47033318 18.00860811 18.70666776 18.51607543 18.03304556
 18.47272156 18.03373661 18.16938867 18.43250018 18.52791114 18.22066132
 18.30852147 18.48471545 18.16464434 18.14861447 18.2575455  18.00451463
 18.38522563 18.27456158 17.19901192 19.54160285 18.5105487  18.25996252
 18.16258236 17.34548963 18.80087988 18.62392476 18.39934866 18.45622875
 18.42791461 18.32798385 18.59963359 18.28216232 18.33550303 18.34912888
 18.2764403  18.52207716 18.0843681  18.21991437 18.40756183 18.01233845
 18.51603257 18.39270729 18.47182585 18.46381093 18.19418196 18.30307606
 18.32496112 18.48386128 18.19538201 17.98739084 18.15767673 18.45231231
 17.8279337  18.61603725 18.30449993 18.39067777 18.41154404 18.45218462
 17.51068152 18.58593556 17.42137516 19.51957447 18.2291726  18.32479322
 18.3516123  18.2446794  18.36412385 18.04093488]",0.4146804454992465,2023-09-14 14:54:38.253081
