,Rank,Throughput,Throughputs,Uncert,Start
216,216,21.73915099948848,"[20.93868107 21.73263427 21.82238759 21.88159867 21.84354018 21.86724396
 21.90502529 21.81096437 21.55753166 21.571308   21.57375122 21.68186204
 21.83179692 21.77362506 22.01406699 21.59792228 21.4389272  21.88076079
 21.91672739 21.63050767 21.79266459 21.839366   21.68139195 21.44352446
 21.89759044 22.03079906 21.80816989 21.9402895  21.83638542 21.74716743
 21.82083999 21.42055784 21.87764925 21.63436836 21.93607827 21.99076937
 21.88531003 21.76089133 21.61204223 21.88525016 21.56183125 21.78127246
 21.78210274 21.69079768 21.92766065 21.7585239  21.87842705 21.79480194
 21.82709124 21.56723721 21.88980127 21.92856223 21.81655549 21.30186338
 21.96661623 21.88135927 21.87023297 21.74752214 21.50335318 21.6909153
 21.63723552 21.84944639 22.01958091 21.71393519 21.93655947 21.64320633
 21.85517667 21.91540653 21.74775862 21.465446   21.60859806 21.83358442
 21.74208452 21.28168977 21.91270526 21.84515065 21.60352137 21.64648583
 21.37591415 21.77990858 21.78465326 21.38625719 21.7062172  21.7991373
 21.8589388  21.49607294 21.89171809 21.52319663 21.89633182 21.79575201
 21.96420384 21.73275234 21.8098346  21.60369639 21.86754283 21.61834966
 21.57497303 21.57846469 21.9689085  21.36620881]",0.18820043997227395,2023-09-14 14:51:46.861671
217,217,21.734854537968722,"[20.96139435 21.71876909 21.83465706 21.82732945 21.90070767 21.86061128
 21.85093836 21.84950606 21.5730531  21.52615024 21.63267182 21.67199437
 21.81120223 21.79218968 22.01128078 21.54591974 21.50133039 21.82673393
 21.97071852 21.61718134 21.79391133 21.77522524 21.68856308 21.50323758
 21.89950863 22.01206812 21.83251189 21.93060608 21.7991967  21.79676155
 21.79076507 21.44019125 21.86742328 21.59349172 21.98575323 21.54203254
 21.88794467 21.75728121 21.61484508 21.89441419 21.56909795 21.7732695
 21.76314086 21.70115342 21.92639856 21.72755815 21.90544515 21.79788996
 21.83233314 21.55073717 21.91498629 21.92627837 21.79195223 21.31514441
 21.98086017 21.88686679 21.85959582 21.76130568 21.49636174 21.70085908
 21.63044918 21.84914802 22.01352181 21.72342817 21.88249646 21.69562128
 21.84789496 21.87567507 21.7904683  21.47910486 21.62045295 21.81346218
 21.73694493 21.25624402 21.90730472 21.84407698 21.5972226  21.64941479
 21.37300162 21.77973069 21.77528451 21.41298965 21.53658123 21.95196909
 21.85947636 21.50601227 21.88854354 21.51601868 21.90616494 21.79717727
 21.95992314 21.74232088 21.80103827 21.60708064 21.87788856 21.60130472
 21.47754791 21.68585865 21.97361518 21.37168839]",0.1869322726115445,2023-09-14 14:51:46.861688
218,218,21.739031627139084,"[20.93172333 21.73800809 21.81857852 21.88896276 21.84801429 21.85451992
 21.90064771 21.78411938 21.58906298 21.55062106 21.61309321 21.67211178
 21.7924865  21.78773841 22.02740209 21.57648595 21.44168532 21.91390574
 21.91198503 21.61017407 21.8101319  21.83763717 21.68756354 21.43927192
 21.87172778 22.0267956  21.84968509 21.92892288 21.83149903 21.7652132
 21.80222655 21.4279592  21.85010283 21.66096261 21.90334601 22.0238849
 21.88453174 21.75142472 21.61706451 21.89267663 21.54110447 21.80133533
 21.74515763 21.69544477 21.95419805 21.72496198 21.90994465 21.79296142
 21.83453787 21.55973934 21.87938442 21.92916332 21.83817367 21.27540749
 22.00062702 21.84956574 21.89081954 21.76462106 21.50271741 21.68697562
 21.61759023 21.86312047 21.99433646 21.71440669 21.92820159 21.64203533
 21.8874656  21.9087446  21.73800809 21.49139538 21.57933778 21.85655
 21.74090279 21.28678623 21.91078476 21.83394195 21.58009452 21.67557623
 21.34448939 21.79313952 21.77042542 21.43421705 21.64888752 21.83972373
 21.82732945 21.50150376 21.89195772 21.52539728 21.89201762 21.79153671
 21.99911454 21.71081198 21.83346524 21.56880719 21.87370125 21.64736443
 21.5389006  21.60964871 21.9671591  21.35349103]",0.19075577061718701,2023-09-14 14:51:46.861682
219,219,21.73957413450473,"[20.92690494 21.77623288 21.78032366 21.88237675 21.8790254  21.87400029
 21.87896556 21.79385195 21.59885526 21.53478406 21.57904675 21.68015805
 21.86371798 21.78394142 21.95028261 21.6493562  21.40559863 21.88531003
 21.90664483 21.68062809 21.74096187 21.87166799 21.68280229 21.44657123
 21.85637086 22.04391147 21.85004315 21.93156802 21.78809444 21.81411646
 21.79593015 21.42882016 21.87884589 21.58882994 21.97560708 21.95901898
 21.8754358  21.80353381 21.55962314 21.90160703 21.61140001 21.72655501
 21.81524668 21.69909325 21.92543707 21.71735407 21.88519029 21.83120115
 21.78233997 21.57014476 21.91132487 21.95522232 21.76929984 21.34824864
 21.93655947 21.86682557 21.90580504 21.72213051 21.50896117 21.68327244
 21.64666154 21.87340222 22.02261172 21.71711825 21.93120729 21.64631012
 21.81025082 21.90928461 21.81375957 21.42417182 21.64994209 21.78139107
 21.77765558 21.28950534 21.91432594 21.8357894  21.60299634 21.60083811
 21.42336861 21.78032366 21.78245859 21.39930024 21.69085649 21.79711788
 21.82089951 21.54249661 21.88303518 21.47893185 21.90286626 21.83346524
 21.92165202 21.78388211 21.80698096 21.55311766 21.88040172 21.65351667
 21.54568763 21.60813114 21.97029616 21.37642821]",0.18635623108145224,2023-09-14 14:51:46.861670
220,220,21.739245592232226,"[20.95354338 21.7338151  21.82083999 21.87752959 21.85822211 21.85565433
 21.90586502 21.80680263 21.56037849 21.58108418 21.58341315 21.66254627
 21.82965231 21.7904683  21.99814666 21.59646466 21.41407869 21.91768812
 21.91504632 21.6389913  21.78091665 21.81899507 21.69868126 21.43818033
 21.90436554 22.02891846 21.82149472 21.89956858 21.85822211 21.77178812
 21.78643304 21.43967412 21.84771596 21.66307421 21.93090668 21.99379225
 21.86885793 21.77498816 21.60959034 21.89249689 21.56880719 21.75071505
 21.79640523 21.69697463 21.92982456 21.75089247 21.88034188 21.78631438
 21.8357894  21.53948052 21.89836967 21.95865734 21.79996894 21.28508714
 21.9997195  21.87525635 21.87645273 21.74734479 21.50971298 21.69450343
 21.63419284 21.82899709 22.03413639 21.71181367 21.91960983 21.65674066
 21.8554155  21.91786827 21.76491713 21.46429415 21.60591354 21.81185638
 21.74663539 21.27851987 21.93457465 21.82858016 21.60871479 21.64607584
 21.38128443 21.77978999 21.76841131 21.40433866 21.67316862 21.8147113
 21.86473382 21.49099125 21.87974346 21.53936453 21.89944868 21.79539572
 21.9616111  21.73287042 21.81072652 21.58568437 21.87962378 21.61542909
 21.56874904 21.59809721 21.94793401 21.37408659]",0.18745695979856436,2023-09-14 14:51:46.861657
221,221,21.739182150651008,"[20.93205194 21.75609783 21.84604546 21.83286938 21.89914894 21.8576249
 21.9028063  21.81572259 21.55021469 21.58056023 21.54458517 21.67792564
 21.86126839 21.76651602 21.97270989 21.60731408 21.46936322 21.85219177
 21.95805463 21.63940102 21.778367   21.83346524 21.64607584 21.48135418
 21.85004315 22.07785756 21.82119711 21.92880266 21.80573273 21.75828719
 21.7924865  21.47241734 21.88387323 21.63331531 21.92693944 21.96269636
 21.8692764  21.81036974 21.56683022 21.9349355  21.52690325 21.76989224
 21.81019136 21.69944639 21.88327461 21.75491457 21.88141912 21.83924676
 21.82667438 21.56427231 21.9089246  21.90112736 21.79195223 21.34073145
 21.97168399 21.88842376 21.85822211 21.756512   21.50647479 21.68897468
 21.61461148 21.81667448 22.03292269 21.74651716 21.88974137 21.6893863
 21.85565433 21.91318544 21.7647987  21.46354551 21.56520239 21.81584157
 21.63524598 21.44289222 21.86061128 21.88608838 21.56351669 21.6870932
 21.33094427 21.78423801 21.82351866 21.40937945 21.63284732 21.84729831
 21.86909705 21.48966347 21.89129876 21.48227712 21.94438196 21.74752214
 21.96130966 21.78328895 21.80816989 21.60019656 21.83155861 21.60416312
 21.6264145  21.5340305  22.01824762 21.32878319]",0.18720758186955727,2023-09-14 14:51:46.861663
222,222,21.74049440045409,"[20.93150427 21.79788996 21.77635143 21.9211114  21.83102243 21.9103647
 21.86897749 21.85625143 21.51202657 21.5375669  21.59116058 21.75053765
 21.82929491 21.72502098 21.99524353 21.61116649 21.4892594  21.91198503
 21.8452103  21.64443603 21.76189764 21.9019668  21.66242895 21.40554136
 21.95733142 22.01037239 21.78785708 22.0014741  21.7588198  21.77718132
 21.8680808  21.35685435 21.89435427 21.6105827  22.02418806 21.88914244
 21.89986833 21.79177415 21.63618219 21.77534378 21.63243784 21.8011571
 21.73800809 21.74811335 21.89447411 21.75432299 21.94462274 21.72224847
 21.8732228  21.57101718 21.8438384  21.93692039 21.82083999 21.31128326
 22.02346049 21.85768462 21.80216714 21.80977514 21.45940016 21.67933553
 21.6308001  21.85864017 21.96902916 21.7655685  21.88548965 21.70286071
 21.87699115 21.93776257 21.7740399  21.44323707 21.59209298 21.751543
 21.82947361 21.28786246 21.9227934  21.8520724  21.56188936 21.62203069
 21.43726118 21.79777118 21.74084371 21.38597134 21.71358157 21.82500709
 21.79598954 21.55381449 21.88495081 21.41069732 22.02418806 21.77445475
 21.91792832 21.80038478 21.80472236 21.55305959 21.88998096 21.66495152
 21.48227712 21.59885526 21.98345745 21.4131616 ]",0.19290435475139603,2023-09-14 14:51:46.861675
223,223,21.740061774548277,"[20.95189706 21.74811335 21.80008775 21.893815   21.87160819 21.9086846
 21.83120115 21.85720687 21.5604366  21.49884578 21.61583792 21.69868126
 21.82709124 21.7887472  21.97017549 21.64976632 21.42807399 21.91246518
 21.89669141 21.61799915 21.78530581 21.84431556 21.70421496 21.41442261
 21.91864893 21.99203888 21.8147113  21.99010445 21.80240481 21.77528451
 21.81292689 21.3971253  21.92489627 21.60235466 21.96480689 21.96088766
 21.83823329 21.84348054 21.57660233 21.84771596 21.61303482 21.80276132
 21.68544717 21.75059678 21.92339418 21.71104767 21.94817487 21.76562772
 21.83018842 21.54029246 21.93613842 21.87208657 21.88273589 21.31145357
 21.9774182  21.85344533 21.82238759 21.80192947 21.44743368 21.73109938
 21.64836027 21.82744856 21.97252885 21.75781377 21.88800455 21.69750424
 21.88483108 21.89435427 21.78328895 21.44001887 21.63325681 21.75615699
 21.77854487 21.28214269 21.97361518 21.81465181 21.59180159 21.66325019
 21.36769258 21.78922196 21.77433622 21.41574111 21.63858159 21.84020071
 21.84831263 21.51011782 21.8715484  21.48371937 21.96215372 21.76337768
 21.96323903 21.75272589 21.81435439 21.58976213 21.88572914 21.61537069
 21.53634932 21.60264632 21.97108057 21.37774203]",0.1904195048388846,2023-09-14 14:51:46.861663
224,224,21.740005410016614,"[20.94235355 21.73871693 21.83292897 21.87041234 21.86640719 21.91342553
 21.82316147 21.85744574 21.56066903 21.53292923 21.59384144 21.70368501
 21.82989058 21.7910025  21.96577184 21.60935685 21.46066662 21.91114483
 21.88513042 21.6217385  21.79800875 21.84515065 21.69773964 21.41012431
 21.90406567 22.01903546 21.81869753 21.95227028 21.8253048  21.77978999
 21.8191736  21.40508317 21.89459395 21.61268448 21.97645223 21.9492588
 21.83489544 21.84735797 21.55358221 21.86264248 21.6207451  21.80139474
 21.68985674 21.73753556 21.93343203 21.72909254 21.93980814 21.77486962
 21.82905666 21.54742858 21.9089246  21.89057994 21.87130922 21.31224842
 21.96818458 21.86001394 21.82060192 21.79195223 21.45226469 21.74515763
 21.63366631 21.83626622 21.97759933 21.76704904 21.90340598 21.68233215
 21.87471802 21.89231716 21.7740399  21.44622627 21.63940102 21.74941413
 21.78714504 21.2773314  21.96100823 21.82834192 21.58894646 21.65087957
 21.32798712 21.84151252 21.81411646 21.36843455 21.66894191 21.76876672
 21.84526995 21.55445328 21.87220617 21.48377706 21.96818458 21.77522524
 21.95841625 21.7449212  21.77741845 21.63729404 21.87776891 21.60427981
 21.55317573 21.61320999 21.96384203 21.37020406]",0.19018148680693292,2023-09-14 14:51:46.861686
225,225,21.739901430508883,"[20.93939354 21.73487796 21.83328648 21.86664626 21.8760938  21.90622493
 21.82703169 21.83423991 21.59424945 21.52088063 21.60276299 21.68574108
 21.83197566 21.75793213 22.01976274 21.61023245 21.45059659 21.88554952
 21.89579245 21.64496308 21.7732695  21.85750546 21.709398   21.34853349
 21.96993415 22.01237095 21.82125663 21.96155081 21.80686207 21.7830517
 21.82006628 21.40302157 21.89339558 21.61338517 21.98013545 21.92471601
 21.85768462 21.850819   21.57596222 21.84037959 21.59372486 21.82101855
 21.69109174 21.74480299 21.92898299 21.73168969 21.9317484  21.76385133
 21.80436578 21.60392975 21.89681128 21.88519029 21.87142881 21.28825899
 22.00232124 21.85028187 21.81685297 21.80549498 21.41081192 21.75917489
 21.64197678 21.81988774 22.00776874 21.76734517 21.87388067 21.72714508
 21.85702772 21.88219719 21.78880655 21.39998716 21.61367713 21.80335554
 21.78773841 21.26731957 22.00183715 21.80924003 21.60276299 21.64560729
 21.38059871 21.77208438 21.78032366 21.41046811 21.67305119 21.81929262
 21.85123678 21.50104146 21.86957532 21.49306983 21.95624669 21.77125487
 21.9722271  21.74362097 21.77741845 21.63507045 21.8609697  21.59967168
 21.54284468 21.63741108 21.94468294 21.37705654]",0.1924120370584613,2023-09-14 14:51:46.861663
226,226,21.74043881939045,"[20.9801947  21.6850357  21.88159867 21.87178758 21.87220617 21.86228401
 21.86999382 21.8667658  21.56607441 21.47720195 21.64203533 21.65574405
 21.82750812 21.82989058 21.95455955 21.65521647 21.42738527 21.91642718
 21.89351541 21.63764518 21.73635432 21.88980127 21.70574605 21.35577113
 21.92081107 22.0046815  21.83179692 21.99693693 21.80638655 21.7372993
 21.81929262 21.4446166  21.90706475 21.55898403 21.96818458 22.00601314
 21.81441387 21.86610835 21.53530579 21.847      21.6209204  21.83286938
 21.69109174 21.74450747 21.88914244 21.72667302 21.91804842 21.83775639
 21.82310194 21.56467921 21.85708743 21.9306662  21.87298358 21.26194988
 22.02364238 21.81750746 21.86718419 21.7847719  21.43065709 21.71393519
 21.64519734 21.87968362 21.9779616  21.71157797 21.90850461 21.74326638
 21.85965555 21.86401675 21.7991373  21.44346698 21.60188801 21.79569263
 21.78293307 21.28599328 21.92868244 21.84377876 21.56601627 21.68244968
 21.37859895 21.74651716 21.85237085 21.374829   21.67082024 21.77226214
 21.89579245 21.45439332 21.89022054 21.46826856 21.96625434 21.77060315
 21.96553059 21.75586116 21.84270522 21.60474656 21.83364401 21.66278091
 21.53600146 21.61081621 21.92201244 21.41413601]",0.1932414674973481,2023-09-14 14:51:46.861663
227,227,21.739977374083633,"[20.88625606 21.73322467 21.88195778 21.87202677 21.8795041  21.90730472
 21.82429262 21.8586999  21.57258771 21.51879667 21.59780566 21.69897554
 21.8356702  21.72850236 22.03959965 21.57293675 21.48400784 21.84986412
 21.94666959 21.64836027 21.76965528 21.85046091 21.70509826 21.40073137
 21.91558664 21.94570632 21.8925568  21.95600565 21.75586116 21.82774634
 21.769833   21.44674371 21.91528646 21.60101309 21.97627112 21.95805463
 21.77018845 21.90802464 21.57351851 21.84192995 21.61922598 21.797593
 21.69473875 21.73918951 21.87860655 21.77961211 21.93637902 21.77516597
 21.82661483 21.51763908 21.94588693 21.8882441  21.87286398 21.31094264
 21.97500343 21.8609697  21.81875704 21.73659056 21.50884551 21.726378
 21.6505866  21.83495503 21.97500343 21.76462106 21.89968848 21.69473875
 21.86150735 21.84616477 21.82512618 21.44128305 21.64022051 21.7509516
 21.78696704 21.28293534 21.92982456 21.79551448 21.66002426 21.63705996
 21.37945595 21.7939707  21.80383093 21.3561702  21.61852491 21.88632788
 21.8511771  21.44703119 21.94648897 21.40955134 22.02467314 21.77101788
 21.97379625 21.69244452 21.85410201 21.59827214 21.88956169 21.61776548
 21.53362476 21.61379392 21.96335963 21.36906241]",0.1958824439242906,2023-09-14 14:51:46.861682
228,228,21.740051776114456,"[20.91864217 21.78062015 21.79593015 21.86377773 21.85708743 21.93661962
 21.8151277  21.86335947 21.53948052 21.59541529 21.5669465  21.64748159
 21.90730472 21.7383625  22.00347105 21.60918174 21.46314242 21.83763717
 21.92970433 21.67669214 21.76243043 21.823221   21.67933553 21.43496364
 21.94040985 21.94998148 21.86371798 21.98152453 21.777952   21.81732896
 21.77812986 21.41058272 21.88776501 21.66025884 21.93710085 21.9880495
 21.84175105 21.76302245 21.60416312 21.89459395 21.59850538 21.78767907
 21.68139195 21.77623288 21.93980814 21.70792529 21.9489577  21.73157163
 21.87274437 21.53716103 21.89249689 21.91918943 21.82929491 21.29874417
 21.99010445 21.91660731 21.797593   21.75964836 21.51677098 21.69467992
 21.68174451 21.80751596 22.09975276 21.65029363 21.92579762 21.67998179
 21.78364484 21.98925825 21.76237123 21.40038788 21.69409161 21.75201614
 21.78121316 21.24952521 21.95570437 21.83459747 21.56642324 21.68609379
 21.33333333 21.82899709 21.77629215 21.37557146 21.66870714 21.82977144
 21.85487815 21.49786365 21.87920491 21.5673535  21.89093934 21.77362506
 21.99863059 21.6942681  21.82834192 21.66547958 21.78322964 21.62524531
 21.58498548 21.60089644 21.97216676 21.33560913]",0.1941009661342501,2023-09-14 14:51:46.861856
229,229,21.740055347652696,"[20.93095662 21.77427696 21.802999   21.9086246  21.86622788 21.83787561
 21.89818984 21.85852072 21.50005913 21.56264487 21.57671872 21.68150947
 21.86204503 21.78880655 21.99107162 21.65093816 21.46135748 21.86067101
 21.87411991 21.67264019 21.73458271 21.88920233 21.6807456  21.43565285
 21.85858045 22.0296464  21.82512618 21.93505578 21.86551071 21.77546232
 21.81673398 21.40577046 21.86353872 21.61075784 21.97464126 21.95124628
 21.84097585 21.84950606 21.55991365 21.88806444 21.57846469 21.80995352
 21.68591744 21.74184817 21.97283059 21.66518621 21.9955459  21.73021396
 21.82828236 21.56619068 21.90490533 21.88022219 21.87501709 21.29120514
 21.95727115 21.91426591 21.8714886  21.72767617 21.54980834 21.64221097
 21.69874012 21.80811044 22.05886408 21.65211013 21.9227934  21.67622227
 21.86646695 21.9153465  21.76568694 21.46291209 21.62395935 21.83000971
 21.7365315  21.28287872 21.87824755 21.83394195 21.60107141 21.69485642
 21.33373156 21.82953318 21.73588187 21.45289748 21.66219433 21.8324523
 21.86114891 21.4588821  21.92693944 21.51596081 21.848969   21.81804298
 22.000143   21.7194177  21.83048627 21.64701298 21.77771486 21.62682375
 21.59057787 21.59314202 21.97186503 21.32349609]",0.19178338536183093,2023-09-14 14:51:46.862073
230,230,21.740121673787648,"[20.90962078 21.72844335 21.87364144 21.86569    21.87256497 21.85314685
 21.88297532 21.83114158 21.56421419 21.53177013 21.58521844 21.70586384
 21.83793522 21.81167797 21.94974058 21.62214757 21.49208823 21.82691258
 21.94721147 21.62980587 21.75361314 21.8740601  21.65445446 21.43846758
 21.92886277 21.98369909 21.83751795 21.96372142 21.79628646 21.80561386
 21.79106185 21.39838442 21.9088646  21.63430985 21.93746178 21.96571152
 21.83292897 21.83733912 21.57817368 21.88094033 21.58469429 21.79349573
 21.726437   21.71028172 21.93872514 21.73269331 21.92669905 21.769833
 21.85965555 21.53414643 21.9306662  21.87776891 21.85099804 21.29449218
 21.98756603 21.9068248  21.81441387 21.76260803 21.5449333  21.64929762
 21.6788068  21.816496   22.09078207 21.65615441 21.91894921 21.66389549
 21.81703147 21.973072   21.76687137 21.4088638  21.67604607 21.77925635
 21.75734038 21.29131846 21.87992298 21.83823329 21.60912337 21.67299247
 21.35058461 21.78168759 21.77089938 21.42250809 21.69697463 21.80157298
 21.87776891 21.45940016 21.9335523  21.49012529 21.914446   21.81726946
 21.93259018 21.71794364 21.85529608 21.61893386 21.82316147 21.62582989
 21.55706695 21.5866163  22.00607368 21.35719644]",0.19231586811528534,2023-09-14 14:51:46.862126
231,231,21.739994548878094,"[20.9390647  21.72177662 21.8372199  21.84437521 21.9090446  21.87513672
 21.85487815 21.84580683 21.55555675 21.55497597 21.58492725 21.68033431
 21.8586999  21.78696704 21.95046329 21.65211013 21.46579158 21.85213209
 21.91528646 21.63331531 21.78216204 21.84330162 21.68415403 21.43427448
 21.89848955 21.98907693 21.86150735 21.92267325 21.82959274 21.78756039
 21.80852659 21.41505318 21.90532518 21.60813114 21.9252568  21.99826764
 21.83400154 21.81066705 21.58877168 21.86497286 21.61834966 21.75278504
 21.73966211 21.74285272 21.92952399 21.70480382 21.95727115 21.77285469
 21.82875884 21.56479547 21.90130723 21.87118963 21.88369364 21.2955125
 21.95799436 21.89753051 21.84998348 21.76142407 21.49676608 21.69409161
 21.65844097 21.83394195 22.06008063 21.66970494 21.88656739 21.69991727
 21.84091623 21.91414586 21.78411938 21.4272131  21.67328605 21.80228597
 21.73623621 21.26726304 21.9236345  21.84192995 21.59477406 21.64695441
 21.38499949 21.79106185 21.77291395 21.41218728 21.66788549 21.8318565
 21.85905826 21.46176051 21.92633847 21.51601868 21.88692667 21.80210772
 21.97138227 21.72714508 21.82846104 21.63805485 21.82411401 21.5898204
 21.58003631 21.59868032 21.97355483 21.36289959]",0.18776468138610997,2023-09-14 14:51:46.862147
232,232,21.739977119141244,"[20.95936242 21.71157797 21.83060542 21.86485334 21.87675185 21.89093934
 21.84210886 21.89099924 21.50711079 21.57322762 21.56398168 21.6775732
 21.88123957 21.77321024 21.95775328 21.637177   21.47137999 21.85655
 21.91570671 21.63097556 21.79468319 21.83477625 21.67498896 21.47086136
 21.86515214 21.98732431 21.87752959 21.91906932 21.86019313 21.77682565
 21.81822149 21.40955134 21.87172778 21.60352137 21.93782273 21.99542495
 21.87083087 21.77581795 21.63390032 21.81905458 21.60865643 21.7695368
 21.72803025 21.73328371 21.97023582 21.68438914 21.95160768 21.7991373
 21.79622707 21.56834199 21.93698054 21.84777562 21.86664626 21.31151035
 21.94709105 21.91348556 21.86712442 21.72679103 21.54116247 21.64806737
 21.66571428 21.83853136 22.06683493 21.66970494 21.90208672 21.67111376
 21.82411401 21.9544993  21.76130568 21.44059348 21.68991554 21.76314086
 21.73411033 21.28361481 21.94949969 21.7988403  21.64408467 21.61052433
 21.41333355 21.78506851 21.73806716 21.44122558 21.6807456  21.79296142
 21.88896276 21.43358536 21.93168827 21.51046484 21.90304617 21.8304267
 21.93349217 21.74746302 21.79414882 21.64566586 21.82369726 21.62600527
 21.55091133 21.58970387 22.00910076 21.33327644]",0.18696711713735095,2023-09-14 14:51:46.862205
233,233,21.740001560633885,"[20.91421251 21.72118685 21.85971528 21.85660971 21.89501341 21.87417972
 21.86120865 21.85380352 21.54064046 21.55480174 21.58399547 21.6807456
 21.85684857 21.7903496  21.92339418 21.6778669  21.45761584 21.84998348
 21.89801002 21.6498835  21.79640523 21.84622443 21.67381451 21.43749096
 21.90214668 21.98684088 21.87232577 21.92399499 21.81602005 21.76024023
 21.83334607 21.40640051 21.89753051 21.6244854  21.9252568  22.0068001
 21.83114158 21.81548463 21.602938   21.84324197 21.61975181 21.76100971
 21.73422842 21.74048922 21.9086246  21.72100992 21.96999448 21.7674044
 21.82744856 21.55561483 21.9153465  21.86401675 21.8874656  21.29460554
 21.95184862 21.88812432 21.86509238 21.75810966 21.51827574 21.68303736
 21.65474753 21.83811406 22.05953317 21.66401283 21.91672739 21.68344875
 21.83036713 21.91906932 21.78619572 21.44254737 21.64830169 21.79824633
 21.72649601 21.30305459 21.88171837 21.85977501 21.58184104 21.66812024
 21.3783133  21.77895989 21.75272589 21.43364278 21.67246405 21.8244117
 21.8589388  21.46648277 21.93541665 21.51393565 21.89135866 21.80068182
 21.94221518 21.74799511 21.83620661 21.63395883 21.82351866 21.623784
 21.55741548 21.59121885 21.96927048 21.37123165]",0.18680232778196718,2023-09-14 14:51:46.862212
234,234,21.73951096272142,"[20.93210671 21.72336919 21.82655528 21.88303518 21.86431552 21.89369516
 21.85953609 21.86049181 21.53258149 21.53855266 21.60019656 21.66395416
 21.87005361 21.767819   21.93686023 21.69791619 21.45663748 21.84765629
 21.92537698 21.55915833 21.84980444 21.83114158 21.67287504 21.44226001
 21.89028044 21.99723935 21.86730373 21.90178691 21.8474773  21.79367384
 21.81370009 21.37888461 21.93084656 21.6014797  21.93649932 21.98424279
 21.83608741 21.80169181 21.5993801  21.86180606 21.62232289 21.75769542
 21.73068617 21.7537906  21.92051075 21.70786639 21.93740162 21.77303247
 21.83656423 21.52267548 21.95106559 21.88135927 21.86897749 21.30027531
 21.96016426 21.8878249  21.85959582 21.75349483 21.53855266 21.65715106
 21.62565451 21.85714715 22.03213387 21.6944446  21.91390574 21.68856308
 21.83590861 21.92657885 21.75373144 21.44197266 21.65808916 21.78850983
 21.75036024 21.25263001 21.95829571 21.84592614 21.57724248 21.68309613
 21.35229417 21.85858045 21.726378   21.39661024 21.69932868 21.78453461
 21.88584888 21.46515802 21.88800455 21.49763257 21.95751221 21.77030693
 21.96215372 21.73788996 21.80733762 21.62156318 21.87035255 21.58102596
 21.57247137 21.60352137 21.95492106 21.3741437 ]",0.19201350747863888,2023-09-14 14:51:46.862396
235,235,21.739464613632453,"[20.93731107 21.72685004 21.84300341 21.86401675 21.87782873 21.87651256
 21.8554155  21.85290808 21.53327699 21.56496986 21.57287858 21.68350752
 21.86921662 21.76787823 21.94299758 21.66794417 21.46751964 21.85225146
 21.92736014 21.60801441 21.80068182 21.81560361 21.68256722 21.44047855
 21.89285636 21.99651355 21.86802103 21.91660731 21.83859097 21.78821312
 21.80496008 21.40863464 21.91288532 21.60334636 21.92988468 21.98665959
 21.83257147 21.81054813 21.58719879 21.8640765  21.62489458 21.75923407
 21.7286204  21.75503289 21.91979001 21.69968183 21.93872514 21.78334826
 21.83608741 21.58690754 21.89052004 21.87872622 21.86999382 21.30685601
 21.94709105 21.89968848 21.84592614 21.75876062 21.52736666 21.65891007
 21.63109253 21.84664203 22.03419707 21.70286071 21.92730004 21.67810187
 21.82929491 21.92802127 21.75308078 21.44754868 21.65509923 21.78738238
 21.75544702 21.30106931 21.9163071  21.83918715 21.59885526 21.65697517
 21.36324187 21.84026034 21.72962372 21.40760345 21.67487151 21.80192947
 21.88716619 21.48095042 21.88303518 21.49133765 21.94793401 21.78139107
 21.95275219 21.71711825 21.84139326 21.60533003 21.8766322  21.60054649
 21.57671872 21.57433302 21.97500343 21.36010466]",0.18726503757664847,2023-09-14 14:51:46.862950
236,236,21.739521639195328,"[20.92548174 21.72667302 21.8371603  21.86921662 21.8745984  21.88692667
 21.82947361 21.8282228  21.58277263 21.55741548 21.58283086 21.67575242
 21.86622788 21.77700348 21.93271044 21.64010344 21.50017469 21.81488975
 21.96058624 21.61151678 21.80240481 21.8205424  21.67716203 21.44795118
 21.87956394 22.00310794 21.87023297 21.90922461 21.84198959 21.78465326
 21.8134027  21.40399506 21.91582679 21.59652296 21.93577753 21.98218893
 21.83608741 21.81334322 21.58620857 21.86198529 21.62086197 21.75603866
 21.74161181 21.74888197 21.88548965 21.73735837 21.94113194 21.78263652
 21.82464985 21.58900472 21.90046785 21.87178758 21.8649131  21.30861534
 21.95178838 21.85469903 21.8448524  21.80692152 21.53240762 21.65609578
 21.58358784 21.89279645 22.04852881 21.63887424 21.97301165 21.68303736
 21.82756767 21.92766065 21.76995148 21.42692615 21.65574405 21.78607706
 21.70327285 21.32264358 21.90616494 21.88070095 21.6003132  21.65838234
 21.35890706 21.8459858  21.70592273 21.39975818 21.71700034 21.78619572
 21.89063984 21.44329455 21.93445437 21.48354629 21.94462274 21.77599578
 21.95926008 21.73800809 21.83298855 21.59162677 21.8795041  21.59151022
 21.57212235 21.59628976 21.96022454 21.3769423 ]",0.18871301835295667,2023-09-14 14:51:46.861915
