,Rank,Throughput,Throughputs,Uncert,Start
177,177,23.51185232025932,"[23.26710932 23.81009072 23.3214394  23.78531376 23.33320695 23.61330846
 23.35916468 22.1059816  23.62202399 23.61951326 23.49858715 23.63256094
 23.40858217 23.69520853 23.67669473 23.6504464  23.91379078 23.72992967
 23.75219337 23.70047342 23.61372666 23.27381056 23.69359444 23.48734179
 23.4772784  20.54812113 23.54942878 23.09622175 23.67480291 23.50680375
 23.63737897 23.7227522  23.62676795 23.76581169 23.34655332 23.69780558
 23.40645901 23.40289845 23.34028679 23.56906325 23.653733   23.28004144
 23.51233075 23.42654169 23.44384174 23.30981955 23.57858004 23.63395727
 23.72099367 23.73415374 23.61888566 23.69815658 23.52906575 23.66842898
 23.34893821 23.51343646 23.57357756 23.83541645 23.51302181 23.60063014
 23.68342368 23.4854801  23.35834623 23.81030331 23.4749361  23.67620423
 23.72929619 23.23170431 23.82157639 23.47238767 23.41714721 23.43573774
 23.44377304 23.71656335 23.60432077 23.69380496 23.3951648  23.69450672
 23.56330134 23.57448062 23.49851812 23.58998251 23.7138216  23.39208646
 23.72176739 23.1657772  23.57983099 23.55983167 23.25452955 23.75028946
 23.58601821 23.63626157 23.32898831 23.73506916 23.70279071 23.51060328
 23.61505105 23.47679612 23.21121334 23.74746941]",0.37057992082031566,2023-09-14 14:53:10.679825
178,178,23.511403573035764,"[23.27956723 23.78312171 23.41769558 23.73894285 23.35923288 23.48789346
 23.47969007 22.05880325 23.65653083 23.63598224 23.43422745 23.61400547
 23.49023834 23.61365696 23.67319159 23.73788626 23.84685549 23.72957773
 23.82228575 23.6361219  23.61644531 23.2611559  23.71600089 23.55136995
 23.39892833 20.6111197  23.47996572 23.1531057  23.60000354 23.5033507
 23.69366461 23.65436246 23.70897236 23.69289272 23.41940942 23.62976878
 23.38627401 23.48499749 23.2746231  23.64422534 23.57816308 23.35855084
 23.43333509 23.47424728 23.39673849 23.35889185 23.53668045 23.69668246
 23.58643544 23.7992533  23.61414487 23.71079938 23.60209233 23.59360024
 23.28451347 23.57343863 23.62983858 23.75233441 23.54333003 23.66814888
 23.66989958 23.44274257 23.39051339 23.76334089 23.47039064 23.68335356
 23.72218944 23.30975163 23.7332384  23.5527567  23.41906663 23.3734285
 23.48589379 23.71389189 23.62258201 23.69422601 23.31083837 23.71255639
 23.63472532 23.55726477 23.5034888  23.53861952 23.77866816 23.31049876
 23.8131383  23.09608839 23.57719025 23.61560874 23.14446486 23.81023245
 23.65338332 23.5687855  23.39160768 23.65191477 23.68559738 23.61721222
 23.61247211 23.33940158 23.34893821 23.65303365]",0.3654551313903184,2023-09-14 14:53:10.679828
179,179,23.511907006131032,"[23.26866583 23.79351983 23.46391982 23.69569982 23.4026246  23.54963675
 23.35691408 22.10079066 23.61330846 23.63172323 23.49955351 23.63374781
 23.47087265 23.56142759 23.74493194 23.64555316 23.85240134 23.79238763
 23.82547837 23.56899381 23.61316906 23.33000881 23.64443499 23.59958583
 23.41892952 20.61605939 23.46763666 23.15920506 23.59687105 23.43704225
 23.77760803 23.58309799 23.701948   23.76002376 23.35377762 23.69661227
 23.33756327 23.46646642 23.41139081 23.5589991  23.63046676 23.31681725
 23.36742056 23.55476778 23.39071856 23.30900456 23.51682335 23.76214097
 23.65918938 23.73337922 23.61972247 23.69752479 23.60334577 23.53093435
 23.40817121 23.51412758 23.63737897 23.76884795 23.4480333  23.73788626
 23.69162975 23.35589123 23.47224993 23.75240493 23.46619109 23.68118027
 23.65855967 23.3635307  23.75649592 23.47163013 23.41399454 23.43175647
 23.45910345 23.7782441  23.60153528 23.68496626 23.33633789 23.69345409
 23.57079932 23.57274401 23.48768658 23.65792999 23.72493313 23.3261994
 23.78962832 23.09288826 23.51316002 23.69177007 23.18376904 23.76665894
 23.64471452 23.50742541 23.45353269 23.6675187  23.72908504 23.55518391
 23.54845831 23.47142354 23.28783473 23.66891916]",0.3625391108115785,2023-09-14 14:53:10.679844
180,180,23.51198567402137,"[23.27326891 23.80860264 23.38784651 23.71023719 23.3498923  23.58309799
 23.43566909 22.03559299 23.60292794 23.7186025  23.34280662 23.7364072
 23.46839394 23.57031319 23.71023719 23.67291138 23.90714465 23.67010968
 23.79203383 23.65786003 23.67375202 23.29895766 23.69099831 23.55386622
 23.35780063 20.61005771 23.52560615 23.09602171 23.68524676 23.49534352
 23.71220497 23.65191477 23.69050721 23.70433582 23.35582304 23.62307029
 23.38435996 23.48947965 23.3941386  23.53543407 23.61093895 23.33681441
 23.46922012 23.47569385 23.41118528 23.36591905 23.44088794 23.79486447
 23.63702977 23.66163857 23.68840275 23.66415827 23.54055891 23.66296834
 23.28885163 23.57656489 23.64639186 23.77591203 23.49417051 23.6295594
 23.76369383 23.34668959 23.47438504 23.72866274 23.41838109 23.6780262
 23.77605335 23.31661338 23.73661848 23.55990105 23.349756   23.39742277
 23.54236006 23.72655149 23.59297401 23.69696323 23.2417608  23.72500348
 23.63619174 23.63898541 23.50901424 23.49106605 23.7881428  23.33769943
 23.78595023 23.10729584 23.47893206 23.69766519 23.19001902 23.7432406
 23.71600089 23.55282604 23.35827803 23.68503639 23.73309758 23.55442102
 23.61783974 23.40550029 23.19418754 23.77075484]",0.3710792629705667,2023-09-14 14:53:10.679857
181,181,23.51190827853143,"[23.28797031 23.76397619 23.39352292 23.81320919 23.35255054 23.51392024
 23.4367676  22.02910044 23.70440606 23.62453526 23.40947264 23.68223181
 23.45305139 23.64115097 23.64115097 23.73513958 23.84522067 23.73605507
 23.82100894 23.61825809 23.60397255 23.29712572 23.70440606 23.55303407
 23.41755849 20.60581084 23.4402698  23.19022068 23.62090805 23.47445393
 23.7227522  23.66492828 23.65149522 23.74028132 23.40488401 23.63032716
 23.39502797 23.48623853 23.32667551 23.53356475 23.63800755 23.31817652
 23.45263886 23.49051424 23.40851368 23.35793703 23.52263171 23.71958704
 23.64457475 23.69513835 23.64911804 23.67137037 23.55171663 23.64639186
 23.35814163 23.50466274 23.65366307 23.76672955 23.50065802 23.683003
 23.67228094 23.44116268 23.38442831 23.72127502 23.50825434 23.68118027
 23.71199412 23.32300319 23.73619592 23.55781972 23.40947264 23.33688248
 23.541598   23.67942791 23.5976367  23.71220497 23.33259447 23.71698522
 23.63186284 23.58184669 23.51032691 23.56746629 23.70068406 23.34519074
 23.79118477 23.10275818 23.54714138 23.62990838 23.15779723 23.76616471
 23.72866274 23.54554739 23.35691408 23.69057737 23.70595138 23.5842799
 23.61916459 23.40536334 23.25770702 23.70012235]",0.36619550127673306,2023-09-14 14:53:10.679895
182,182,23.51181273817087,"[23.23359345 23.83073032 23.39933897 23.77979906 23.33436393 23.53557255
 23.43058981 22.03304406 23.69520853 23.62502363 23.4166674  23.67935782
 23.4634381  23.61330846 23.66191851 23.73535084 23.84813508 23.73070397
 23.81781751 23.62369811 23.58323704 23.32572332 23.69703343 23.55254868
 23.41735284 20.60851802 23.47142354 23.14955481 23.63053656 23.48217116
 23.71234554 23.66184852 23.68286278 23.71339985 23.4016662  23.63856632
 23.39153928 23.48727283 23.32858014 23.53391089 23.67151045 23.27218567
 23.46371337 23.46901357 23.43409016 23.3541185  23.51869001 23.72500348
 23.62237275 23.74295873 23.6026494  23.68924449 23.59777591 23.57705128
 23.37117516 23.51523346 23.65240427 23.77803207 23.47948333 23.70047342
 23.68517663 23.42619869 23.40919864 23.73232313 23.46949552 23.67045986
 23.71902444 23.32232325 23.73408333 23.56448126 23.40495249 23.33803984
 23.53709593 23.73366086 23.58511426 23.69682285 23.3116535  23.72345568
 23.62279127 23.59227825 23.50404123 23.56677203 23.71761804 23.31926404
 23.80874436 23.07237516 23.57580062 23.61470251 23.20286555 23.73415374
 23.72437027 23.54783448 23.36817138 23.68293289 23.72964812 23.5574035
 23.60501725 23.42036928 23.24932577 23.70630262]",0.36750887601355436,2023-09-14 14:53:10.679911
183,183,23.511335549030605,"[23.26853048 23.74232455 23.41721575 23.76263504 23.35370944 23.579275
 23.35732325 22.09499189 23.62914064 23.63123458 23.46729246 23.68398459
 23.40570573 23.62593064 23.69991172 23.68082978 23.91171794 23.7339425
 23.81590307 23.62683772 23.5451316  23.36271194 23.63500462 23.55636302
 23.47204333 20.5724278  23.45986018 23.1792013  23.59645345 23.51074147
 23.73936551 23.66534831 23.68075968 23.6780262  23.43566909 23.58288943
 23.44968284 23.42400375 23.39071856 23.53896582 23.61756084 23.32504322
 23.41522809 23.53079593 23.36046067 23.38312966 23.54194439 23.66807886
 23.64702092 23.72627002 23.6117055  23.73422416 23.59742788 23.53737293
 23.41214446 23.4673613  23.6973844  23.7278182  23.53654195 23.69141926
 23.63130439 23.47583163 23.41714721 23.66933933 23.49341157 23.65541162
 23.77548807 23.32538327 23.73739322 23.50134839 23.40810271 23.39153928
 23.47424728 23.79274143 23.59499196 23.64667144 23.30818962 23.71564936
 23.63898541 23.62697728 23.50383406 23.56816059 23.66156858 23.33688248
 23.79458138 23.09395487 23.54672553 23.6294896  23.18504565 23.74133812
 23.72197841 23.61316906 23.30574516 23.68833261 23.72627002 23.59053901
 23.59380898 23.39783336 23.31389537 23.64751021]",0.36427241679082706,2023-09-14 14:53:10.679907
184,184,23.51187385326468,"[23.27922853 23.78715256 23.41050019 23.73471707 23.38784651 23.48299831
 23.42331791 22.0415428  23.68237203 23.67536342 23.36905878 23.72521456
 23.45676478 23.63130439 23.63151381 23.75268702 23.80626462 23.74063358
 23.81335096 23.66450827 23.60515655 23.29902552 23.69303306 23.51986547
 23.450164   20.61430633 23.45504547 23.15746206 23.62928022 23.45855314
 23.70700512 23.69324358 23.69394531 23.69963088 23.37151655 23.63577274
 23.43168784 23.48175761 23.33164179 23.50300545 23.70988584 23.27110253
 23.46192423 23.44631527 23.44796457 23.36728405 23.46625992 23.7304224
 23.64031264 23.76136462 23.58024801 23.71543845 23.55906847 23.59868083
 23.39530164 23.47507387 23.64911804 23.76920106 23.49886324 23.68987584
 23.72331498 23.38449666 23.41173338 23.76736503 23.46970208 23.68805204
 23.71220497 23.31056668 23.7430292  23.52263171 23.44817075 23.33599753
 23.53273403 23.73619592 23.55296473 23.70714563 23.30085776 23.72134536
 23.66219845 23.54866626 23.5349494  23.54048964 23.74775138 23.33633789
 23.79429829 23.09842238 23.51412758 23.66807886 23.18188799 23.73788626
 23.69338392 23.5790665  23.3291924  23.72422956 23.73190072 23.55580813
 23.58796542 23.41378897 23.27956723 23.69773539]",0.3669630111135642,2023-09-14 14:53:10.679898
185,185,23.511626886343148,"[23.21640007 23.80555622 23.47080379 23.69513835 23.42455244 23.52104104
 23.35711867 22.10695899 23.6847559  23.56024797 23.42956049 23.7339425
 23.4582092  23.63088557 23.64695102 23.7364072  23.84301757 23.66443827
 23.8794565  23.56739686 23.67095012 23.30391214 23.69275239 23.4949295
 23.47645165 20.55498458 23.54187511 23.15672471 23.62272151 23.42784517
 23.73704106 23.69647189 23.69177007 23.63730913 23.40105012 23.70524893
 23.39030823 23.48554905 23.32858014 23.46922012 23.68132047 23.26873351
 23.52505271 23.48444596 23.41906663 23.29244539 23.51150153 23.73007045
 23.70538942 23.73154872 23.61205395 23.67298143 23.59993392 23.5977063
 23.3593693  23.43724823 23.7278182  23.76983667 23.42640449 23.75445025
 23.622303   23.42297501 23.4061166  23.72627002 23.54887422 23.61532989
 23.70876157 23.38935083 23.73971773 23.54922082 23.41495396 23.34253418
 23.53086514 23.73380168 23.52429177 23.76242329 23.30669572 23.72324463
 23.55435167 23.58977383 23.5721189  23.57816308 23.70777793 23.33062115
 23.79861611 23.09528827 23.54360717 23.56677203 23.25750418 23.73429457
 23.72148603 23.55518391 23.28729242 23.63758849 23.79408598 23.56219093
 23.59979468 23.37848303 23.27841567 23.72563674]",0.3692989046345539,2023-09-14 14:53:10.679930
186,186,23.511309936185057,"[23.27502938 23.7671532  23.42846265 23.72612929 23.36817138 23.53764994
 23.43354101 22.04385073 23.69282256 23.61825809 23.43560043 23.6488384
 23.45263886 23.63968394 23.65275392 23.7089021  23.85951517 23.7426064
 23.81944858 23.63786786 23.6103118  23.18901073 23.7960677  23.53287248
 23.4065275  20.61499689 23.48961759 23.15364178 23.61944353 23.49299762
 23.71178327 23.63123458 23.69429619 23.70735639 23.40830819 23.62683772
 23.43038394 23.45979138 23.33450006 23.55199397 23.65911941 23.29292012
 23.47059721 23.47397177 23.4069384  23.35507301 23.51523346 23.70208845
 23.61142675 23.70848052 23.67921764 23.7089021  23.58622682 23.60759456
 23.33075723 23.51730727 23.59561829 23.82306609 23.4909281  23.67059993
 23.72598856 23.41235001 23.36428127 23.78807207 23.47521164 23.67228094
 23.68321334 23.31437098 23.7515587  23.55490649 23.44514715 23.33647403
 23.53467246 23.72866274 23.58553146 23.70265025 23.26007379 23.75282807
 23.63256094 23.56947988 23.54139018 23.55844408 23.71466515 23.33592946
 23.74648255 23.13328822 23.57482798 23.62341908 23.19923211 23.7432406
 23.66933933 23.55150862 23.41276113 23.64108111 23.73985863 23.54783448
 23.62055933 23.41982078 23.28668235 23.62334932]",0.36550607593227963,2023-09-14 14:53:10.679860
187,187,23.51195658376145,"[23.28139642 23.80803581 23.41975222 23.73295677 23.38559038 23.51260717
 23.42420951 22.00722387 23.69387513 23.65806992 23.39742277 23.6780262
 23.42290643 23.67781596 23.64170989 23.70265025 23.84884601 23.77343913
 23.81795934 23.63039696 23.61379636 23.23264884 23.72598856 23.51530258
 23.45002653 20.61494377 23.48851412 23.11777931 23.65548157 23.49575755
 23.70545966 23.62962919 23.70075428 23.70911289 23.40495249 23.59958583
 23.46323165 23.46922012 23.28675013 23.55123129 23.70061385 23.27103483
 23.49127299 23.47872534 23.36687453 23.36243904 23.50818526 23.70405487
 23.68685971 23.69015644 23.62362835 23.72444062 23.56843833 23.64520372
 23.36905878 23.4760383  23.64101124 23.77831477 23.463851   23.67144041
 23.71874314 23.44851439 23.41063721 23.73675934 23.43717957 23.71459485
 23.6964017  23.28600453 23.76072945 23.52705906 23.47224993 23.33769943
 23.53612648 23.73380168 23.55060731 23.69569982 23.30106136 23.75360387
 23.59186081 23.62802402 23.48299831 23.5937394  23.71902444 23.29719356
 23.81328007 23.10462641 23.57448062 23.58768723 23.19452377 23.78142492
 23.64275793 23.58337608 23.40830819 23.60787323 23.75240493 23.57976149
 23.57496692 23.42194636 23.32001178 23.65121552]",0.36840225714467634,2023-09-14 14:53:10.679919
188,188,23.51164354226104,"[23.27638378 23.81079939 23.38388149 23.76807116 23.35582304 23.50846158
 23.46316283 22.00571048 23.70988584 23.64960742 23.43450203 23.61630588
 23.47776069 23.60794289 23.71867282 23.66856903 23.88073959 23.7344354
 23.78835501 23.62983858 23.64555316 23.20051041 23.76369383 23.52256255
 23.40639053 20.63983488 23.45312014 23.19331337 23.57760717 23.52788937
 23.71255639 23.61944353 23.7107291  23.7079887  23.36789835 23.63730913
 23.43264871 23.46570927 23.35984676 23.55407427 23.62007116 23.30574516
 23.46639759 23.48747971 23.42448386 23.35691408 23.47955224 23.74422718
 23.6035547  23.7608706  23.59123468 23.74140858 23.55379687 23.60668896
 23.37267734 23.4780363  23.64317717 23.76743564 23.53404936 23.68237203
 23.71354043 23.41454277 23.40488401 23.70342277 23.47686502 23.67249109
 23.76955417 23.29529406 23.71923541 23.56184395 23.40221385 23.37295048
 23.50038188 23.73436499 23.61783974 23.70279071 23.26670331 23.70777793
 23.67298143 23.59005208 23.48031029 23.55920723 23.75127663 23.33722287
 23.74845635 23.12593226 23.57781563 23.62146601 23.1712792  23.73901329
 23.70574064 23.52048781 23.40597964 23.64688112 23.78128354 23.51799862
 23.60947566 23.4227007  23.28437793 23.64995699]",0.36558977713392793,2023-09-14 14:53:10.679969
189,189,23.5116342725536,"[23.26379398 23.78566735 23.39694377 23.78340453 23.34144449 23.52097189
 23.42414092 22.03826394 23.71241582 23.61602702 23.44075057 23.6447844
 23.43759155 23.65855967 23.66660849 23.71354043 23.84145433 23.74394529
 23.82193107 23.63367799 23.60501725 23.22482502 23.75903586 23.50604399
 23.43505122 20.6085711  23.4854801  23.16537471 23.61184488 23.498104
 23.70349301 23.66009902 23.66695856 23.71888379 23.39817553 23.6232098
 23.43690492 23.48313617 23.32062359 23.548389   23.66268838 23.30180793
 23.45972259 23.48651434 23.3853853  23.37479437 23.50770171 23.68826247
 23.66247841 23.72929619 23.62823338 23.69633151 23.57086876 23.63709961
 23.3628484  23.45353269 23.66996961 23.74627109 23.5222859  23.68181118
 23.70272048 23.41043169 23.42901156 23.70574064 23.46694827 23.69008629
 23.73492832 23.29536189 23.71930574 23.55629365 23.45263886 23.32538327
 23.5337032  23.74859735 23.57371648 23.69562964 23.31403126 23.71178327
 23.63095537 23.56718858 23.52595207 23.5758701  23.72134536 23.31369155
 23.80307714 23.12920843 23.54430007 23.598472   23.2053558  23.75043048
 23.67256113 23.56080307 23.39324929 23.65422257 23.74338153 23.56323193
 23.58817407 23.44384174 23.25926227 23.67949799]",0.36586989323622127,2023-09-14 14:53:10.679947
190,190,23.511178248115634,"[23.22354403 23.83733403 23.35820983 23.83044637 23.35425485 23.45855314
 23.47865643 22.0003245  23.70272048 23.6171425  23.4336783  23.64918795
 23.44755222 23.64150029 23.68125037 23.70911289 23.87361309 23.70637287
 23.82228575 23.65275392 23.5894956  23.22698279 23.75360387 23.57746819
 23.36680628 20.6497975  23.43669894 23.16376492 23.65758018 23.4943085
 23.71234554 23.59944659 23.66478827 23.72296324 23.40618508 23.62774488
 23.43614967 23.46336928 23.37616041 23.51053419 23.70180756 23.29461574
 23.42757074 23.47039064 23.45325766 23.3026903  23.52657474 23.68594802
 23.66240842 23.77442823 23.62055933 23.69541908 23.54194439 23.61756084
 23.3673523  23.48175761 23.6847559  23.77916291 23.45972259 23.66058885
 23.71803994 23.46777435 23.40310384 23.68847289 23.52332338 23.67809628
 23.69387513 23.28336142 23.71311869 23.5596929  23.45827799 23.37588719
 23.53134964 23.68650905 23.57725973 23.71044801 23.34471388 23.69963088
 23.58831317 23.60063014 23.56205214 23.51405847 23.71452455 23.33797176
 23.83655276 23.07297405 23.55019135 23.62237275 23.1892796  23.79684632
 23.62962919 23.54485442 23.44844566 23.6088486  23.74126766 23.55331145
 23.65953923 23.37738997 23.32524725 23.60738557]",0.3656756152989763,2023-09-14 14:53:10.679920
191,191,23.511580646489964,"[23.27733195 23.77329783 23.41954654 23.76997792 23.34614453 23.44693373
 23.43628699 22.10164547 23.62648884 23.60452971 23.51288359 23.58998251
 23.5087379  23.57934449 23.67942791 23.76913044 23.77930428 23.7991117
 23.76030603 23.63291001 23.67529335 23.23028765 23.75064201 23.46846279
 23.4105687  20.60894274 23.5567792  23.14915289 23.61993168 23.49541252
 23.6500269  23.7186025  23.60989373 23.70805896 23.45793406 23.64457475
 23.42544413 23.40913015 23.38265124 23.55539198 23.6652783  23.23852017
 23.46027296 23.53799621 23.41029468 23.29258102 23.57962249 23.69942025
 23.58880004 23.78085938 23.56385658 23.76658834 23.58768723 23.55143929
 23.36271194 23.54644831 23.64275793 23.76821239 23.49982963 23.60975437
 23.78474803 23.41502249 23.40947264 23.73204152 23.47906988 23.66968948
 23.73429457 23.22880372 23.79550146 23.56517538 23.41879241 23.34600827
 23.54000477 23.72641076 23.58866093 23.6407318  23.35998318 23.64108111
 23.6958402  23.59930736 23.51122514 23.56628607 23.71164271 23.25878891
 23.80350209 23.12272386 23.60620135 23.62704706 23.14238934 23.73999953
 23.73408333 23.54644831 23.41502249 23.58205524 23.73922462 23.6159573
 23.61428428 23.35616398 23.35084647 23.65009682]",0.364624060925735,2023-09-14 14:53:10.679921
192,192,23.512084232908432,"[23.28858044 23.80683137 23.3974912  23.77944564 23.32089552 23.57218835
 23.4281196  22.03310474 23.71079938 23.6322817  23.39762807 23.58608775
 23.44982032 23.7107291  23.66730864 23.66002904 23.8337832  23.80343126
 23.77040169 23.66443827 23.6171425  23.27590972 23.71396219 23.53259559
 23.41269261 20.62089515 23.48865204 23.15102863 23.5894956  23.53308016
 23.70433582 23.6584897  23.68812218 23.69429619 23.41515956 23.61052085
 23.4364243  23.46536512 23.29576891 23.58754813 23.68784162 23.25757179
 23.45126388 23.46474569 23.41625615 23.35493665 23.54145945 23.67249109
 23.60801256 23.7595298  23.62265176 23.69275239 23.62041985 23.60341541
 23.34587201 23.47197446 23.64876849 23.77986975 23.52138682 23.59005208
 23.78807207 23.34430516 23.46625992 23.7639056  23.41646177 23.72036067
 23.74746941 23.27225337 23.76461152 23.53377243 23.41577638 23.37779986
 23.4947915  23.73901329 23.58490566 23.67130032 23.36100639 23.64296755
 23.70089471 23.57899701 23.52048781 23.53176494 23.71740709 23.33960585
 23.71839154 23.18706162 23.54353789 23.63179303 23.21040522 23.75381546
 23.64555316 23.56462008 23.38360809 23.68819232 23.75240493 23.54568599
 23.60278867 23.42201494 23.21377273 23.7344354 ]",0.36595243163062796,2023-09-14 14:53:10.680039
193,193,23.511627792930625,"[23.25006902 23.83655276 23.40241923 23.77760803 23.31532225 23.54048964
 23.43491392 22.06433961 23.67066997 23.65932932 23.3961911  23.61079958
 23.50756356 23.59895929 23.68005873 23.69394531 23.89393482 23.73366086
 23.74958438 23.68812218 23.59965545 23.28268379 23.70988584 23.54263719
 23.41241853 20.62307464 23.48637643 23.16819239 23.53868878 23.57045208
 23.69920963 23.65723039 23.69029675 23.69015644 23.38948759 23.65779007
 23.41783268 23.43848423 23.34839305 23.56337074 23.68875347 23.26108827
 23.43093293 23.45600826 23.43869025 23.32443118 23.58587913 23.6459725
 23.63737897 23.76094117 23.59116511 23.69717382 23.62739597 23.56337074
 23.37349679 23.47107923 23.67641444 23.78418233 23.47851862 23.66058885
 23.70834    23.4385529  23.39058178 23.78531376 23.39708063 23.74627109
 23.73513958 23.26061484 23.74373388 23.57024375 23.39270206 23.37636533
 23.51751467 23.74161995 23.54991404 23.69548927 23.36748881 23.64296755
 23.66492828 23.622303   23.51150153 23.55241    23.70236935 23.31083837
 23.79748342 23.13857403 23.54651762 23.6083609  23.19627236 23.7497959
 23.66422827 23.58942604 23.38169447 23.66289835 23.73697063 23.54651762
 23.63661075 23.42715911 23.20024128 23.71143187]",0.36547448309612207,2023-09-14 14:53:10.680018
194,194,23.512268061628184,"[23.32320717 23.79281219 23.41385749 23.73605507 23.30764636 23.57628697
 23.46460804 22.01243152 23.69689304 23.67200076 23.37670686 23.64723061
 23.44287996 23.67662466 23.67781596 23.66506829 23.84586036 23.73809757
 23.77972838 23.67858686 23.60195306 23.27692558 23.69499799 23.58080405
 23.37472608 20.63009467 23.48327404 23.15960733 23.58205524 23.56503656
 23.70721588 23.6159573  23.6889639  23.6891042  23.42228924 23.63291001
 23.4505077  23.46295639 23.28180294 23.56066429 23.69198056 23.26020905
 23.46866933 23.44136874 23.42551273 23.38394984 23.52124851 23.66499828
 23.60898794 23.76588229 23.61825809 23.66975952 23.62586087 23.60278867
 23.38921406 23.44555941 23.68279267 23.78941609 23.47755399 23.62062908
 23.74394529 23.39797023 23.46584693 23.74972539 23.38839351 23.72162671
 23.73168952 23.33422781 23.69310323 23.54478512 23.43278598 23.39605426
 23.48610063 23.71909476 23.59255655 23.6762743  23.33524877 23.69633151
 23.65422257 23.57941399 23.51516434 23.59318275 23.70082449 23.2942766
 23.78991129 23.11537461 23.55469843 23.63486497 23.20367314 23.74831535
 23.64450487 23.61686362 23.3628484  23.66394827 23.79592614 23.54270647
 23.59339149 23.40016029 23.26480878 23.71108048]",0.36522705286711127,2023-09-14 14:53:10.679993
195,195,23.512143733250593,"[23.29671866 23.78566735 23.4065275  23.77895087 23.3140992  23.52221673
 23.47934551 22.02812992 23.70096493 23.64031264 23.41399454 23.58170767
 23.51378202 23.63360817 23.65820984 23.68622853 23.87567934 23.74627109
 23.78686965 23.63556325 23.64611228 23.27882209 23.69766519 23.52519107
 23.42132922 20.62286199 23.47300751 23.1749039  23.56371777 23.54707207
 23.7056704  23.65436246 23.68174108 23.63242132 23.48437702 23.62997817
 23.4154337  23.46529629 23.32721966 23.55566941 23.68096997 23.26399693
 23.46646642 23.45030148 23.40680143 23.37049242 23.54741861 23.65499194
 23.6280938  23.76101174 23.62286102 23.66772876 23.6286521  23.59916813
 23.34818862 23.47342075 23.63828693 23.807469   23.5141967  23.62823338
 23.73908373 23.39899677 23.42551273 23.75120612 23.4324428  23.71445426
 23.73415374 23.29793988 23.72894427 23.5429836  23.41625615 23.36100639
 23.548389   23.70314185 23.5827504  23.69212089 23.30560937 23.69710362
 23.6431073  23.60285831 23.51924315 23.56364836 23.70328231 23.33878878
 23.78227329 23.12566486 23.53584951 23.62655861 23.22495986 23.75177025
 23.64408558 23.56045613 23.40919864 23.6666785  23.22738741 24.10146718
 23.59784552 23.41248705 23.24095055 23.71726647]",0.3690351581335147,2023-09-14 14:53:10.679989
196,196,23.51153571883359,"[23.25338046 23.83683685 23.40228231 23.77605335 23.27306579 23.61574816
 23.42633589 22.03753543 23.70243957 23.58956516 23.45972259 23.6002124
 23.49175586 23.63514428 23.63891556 23.70953449 23.84770853 23.77449888
 23.74450908 23.6953489  23.61944353 23.28275156 23.69773539 23.53238792
 23.36967318 20.62520142 23.48906584 23.16483809 23.61700306 23.53529559
 23.67249109 23.64688112 23.68917434 23.68314323 23.42407233 23.63137419
 23.45250136 23.46825625 23.27922853 23.60411184 23.68643892 23.22664561
 23.45951621 23.48072379 23.43004083 23.35139174 23.51488786 23.70503821
 23.60689794 23.72507384 23.66492828 23.62753553 23.66975952 23.56385658
 23.35459575 23.47969007 23.63842663 23.7879306  23.5141967  23.66877911
 23.7432406  23.41002066 23.41139081 23.74838585 23.43752289 23.66576835
 23.73563252 23.33558911 23.69963088 23.58372369 23.39167607 23.39475431
 23.49782792 23.74126766 23.54811174 23.6889639  23.34955154 23.68699998
 23.68342368 23.58469707 23.51481874 23.55386622 23.65527173 23.34055918
 23.78686965 23.11924909 23.54637901 23.63297982 23.24317885 23.71424337
 23.68216171 23.52934256 23.40837669 23.66590837 23.78948683 23.51385113
 23.59728867 23.46550278 23.1867928  23.71768836]",0.36493157138971166,2023-09-14 14:53:10.680061
197,197,23.511414596295136,"[23.28790252 23.77195563 23.4141316  23.78580879 23.27719649 23.5647589
 23.43113881 22.04421518 23.73337922 23.59707986 23.41324077 23.60056051
 23.53190338 23.63318927 23.63388745 23.71368102 23.84962809 23.73816801
 23.82051244 23.65338332 23.58699177 23.27381056 23.70503821 23.52948097
 23.41509103 20.63163758 23.51239985 23.16094833 23.53778845 23.53841175
 23.70412511 23.69991172 23.64730051 23.68966538 23.45463288 23.62851253
 23.41879241 23.43155058 23.31294422 23.56149698 23.69850759 23.25534073
 23.46102976 23.45153886 23.42564992 23.34287473 23.55379687 23.67858686
 23.64010307 23.72317428 23.66275837 23.65058624 23.6125418  23.63702977
 23.31872027 23.47686502 23.64576283 23.81973227 23.5153717  23.63374781
 23.73675934 23.4057742  23.39065017 23.7782441  23.38996629 23.71789931
 23.77442823 23.25811272 23.73577337 23.54381504 23.43017807 23.39017145
 23.50411028 23.69401548 23.59033032 23.69226122 23.34328341 23.69548927
 23.68153077 23.54270647 23.52041866 23.54506231 23.70258003 23.37814144
 23.7454253  23.12305802 23.58379322 23.59826317 23.2402754  23.71150215
 23.65205462 23.60341541 23.36421303 23.6661184  23.75833026 23.54492371
 23.60111751 23.43264871 23.21808457 23.71656335]",0.3644061416690637,2023-09-14 14:53:10.680002
